water_year,flux_kgy,flow_m3y,tn_mgl,RSQ,p.value,RMSE
2011,156.873018,3069182.59,0.152857143,93.40447276,0,0.30841143
2012,138.6803971,1129986.678,0.139285714,93.40447276,0,0.30841143
2013,124.3189109,1039696.744,0.132307692,93.40447276,0,0.30841143
2014,113.6836908,975718.7933,0.167142857,93.40447276,0,0.30841143
2015,103.7976027,956499.4088,0.1275,93.40447276,0,0.30841143
