"water_year","flux_TN_kgy","flux_TP_kgy","flux_TN_kgy_se","flux_TP_kgy_se","flow_m3y","tp_mgl","tn_mgl","RSQ_TN","p.value_TN","RMSE_TN","RSQ_TP","p.value_TP","RMSE_TP"
2001,128186.492643331,12924.4397851961,34707.4070428093,6810.61443285486,NA,0.122,1.69,92.7195382651068,0,0.544713433927652,87.0553375665572,1.11022302462516e-16,0.790811654120137
2002,7169.01637313797,500.374668957411,861.734444938423,165.660171074338,NA,0.0736666666666667,NA,92.7195382651068,0,0.544713433927652,87.0553375665572,1.11022302462516e-16,0.790811654120137
2003,11705.2424438546,978.822892640309,2039.16749223686,339.171504810703,NA,0.1225,NA,92.7195382651068,0,0.544713433927652,87.0553375665572,1.11022302462516e-16,0.790811654120137
2004,65244.8812642772,5538.12641976222,18753.5490664144,2613.28500989594,NA,0.136666666666667,0.99,92.7195382651068,0,0.544713433927652,87.0553375665572,1.11022302462516e-16,0.790811654120137
2005,4657.36861932601,283.415541847991,563.798843967906,75.2150015575808,NA,0.091,1.045,92.7195382651068,0,0.544713433927652,87.0553375665572,1.11022302462516e-16,0.790811654120137
2006,21124.1426394213,1746.2623874755,3634.11744639156,490.426366836116,NA,0.148,1.28,92.7195382651068,0,0.544713433927652,87.0553375665572,1.11022302462516e-16,0.790811654120137
2007,7482.1424789295,572.305711437932,1036.51317667691,139.354335895198,NA,0.068,0.975,92.7195382651068,0,0.544713433927652,87.0553375665572,1.11022302462516e-16,0.790811654120137
2008,2449.07084230658,178.899960557192,317.212800663094,42.457257796252,NA,0.075,2.0525,92.7195382651068,0,0.544713433927652,87.0553375665572,1.11022302462516e-16,0.790811654120137
2009,306165.640992082,25006.4617602813,117547.683796872,13194.9915427327,NA,0.19,2.16333333333333,92.7195382651068,0,0.544713433927652,87.0553375665572,1.11022302462516e-16,0.790811654120137
2010,68052.11566428,4797.24630888594,14427.517745992,1457.30351122085,38607745.0118403,0.0265,0.8025,92.7195382651068,0,0.544713433927652,87.0553375665572,1.11022302462516e-16,0.790811654120137
2011,246439.457872896,17227.0258109539,73150.1190626007,7002.36570997721,133412987.782767,0.075,1.295,92.7195382651068,0,0.544713433927652,87.0553375665572,1.11022302462516e-16,0.790811654120137
2012,17822.624506424,807.703539632958,2302.28751516156,223.92717002978,10862589.5352435,0.045,1.575,92.7195382651068,0,0.544713433927652,87.0553375665572,1.11022302462516e-16,0.790811654120137
2013,57735.8601192107,2950.75656762868,13941.0609542073,1124.60533392944,32356230.7122758,0.055,5.4,92.7195382651068,0,0.544713433927652,87.0553375665572,1.11022302462516e-16,0.790811654120137
2014,229822.922656342,11010.9339487239,57213.9419832829,4402.04892090556,127240033.023968,0.13,2.3,92.7195382651068,0,0.544713433927652,87.0553375665572,1.11022302462516e-16,0.790811654120137
2015,61783.5767388464,2699.10657581673,10297.255086171,911.940633382023,36097509.5706675,NA,NA,92.7195382651068,0,0.544713433927652,87.0553375665572,1.11022302462516e-16,0.790811654120137
