"water_year","flux_TN_kgy","flux_TP_kgy","flux_TN_kgy_se","flux_TP_kgy_se","flow_m3y","tp_mgl","tn_mgl","RSQ_TN","p.value_TN","RMSE_TN","RSQ_TP","p.value_TP","RMSE_TP"
2001,180724.329024421,53262.5363823801,27397.2685050607,3166.95840903097,328747579.333847,0.188,0.566,98.7168578521175,0,0.278641901720432,98.3739872895177,0,0.286313264385925
2002,170058.332581274,52427.3408287425,21222.1626772528,3101.15949368536,323270748.715003,0.154,0.42,98.7168578521175,0,0.278641901720432,98.3739872895177,0,0.286313264385925
2003,162473.674376453,52798.3167089694,17753.862515089,3128.49560837127,325578065.180434,0.145,0.405,98.7168578521175,0,0.278641901720432,98.3739872895177,0,0.286313264385925
2004,173151.755209932,54776.7618306877,21987.6406017525,3269.80782448078,337478025.407865,0.198,0.406,98.7168578521175,0,0.278641901720432,98.3739872895177,0,0.286313264385925
2005,152267.449414636,51039.2912853522,17570.7801976796,3063.48134025471,NA,0.22,0.75,98.7168578521175,0,0.278641901720432,98.3739872895177,0,0.286313264385925
2006,376260.336287935,87997.7308457663,85858.1168824142,5845.3956660957,552262513.058911,0.16,0.6,98.7168578521175,0,0.278641901720432,98.3739872895177,0,0.286313264385925
2007,179242.27303823,56494.3481727906,23458.5499743253,3355.52532241436,348656074.054321,0.155,0.7,98.7168578521175,0,0.278641901720432,98.3739872895177,0,0.286313264385925
2008,145536.292940097,46632.5811239242,18399.7426073116,2749.15986830536,286542838.312476,0.09,0.6,98.7168578521175,0,0.278641901720432,98.3739872895177,0,0.286313264385925
2009,161815.527911571,49372.1568152498,19255.7308254869,2927.43435869073,304508963.952694,0.1,0.5,98.7168578521175,0,0.278641901720432,98.3739872895177,0,0.286313264385925
2010,190533.206856141,52577.7142179803,22567.0185934434,3150.05324792533,324934615.811972,0.17,0.6,98.7168578521175,0,0.278641901720432,98.3739872895177,0,0.286313264385925
2011,308514.091855439,66755.3963218435,52623.2249670971,4225.72373378589,415838793.875632,0.15,0.55,98.7168578521175,0,0.278641901720432,98.3739872895177,0,0.286313264385925
2012,223985.377159663,52193.9935807531,34486.4353629929,3082.73198585405,320861636.32414,0.176,0.7,98.7168578521175,0,0.278641901720432,98.3739872895177,0,0.286313264385925
2013,216748.800936855,46877.2654583625,40926.1823602549,2749.45772962558,288578821.260969,0.19,0.9,98.7168578521175,0,0.278641901720432,98.3739872895177,0,0.286313264385925
2014,141200.041146673,28100.2154417326,35080.5724320936,1651.30538388836,172728013.31905,NA,NA,98.7168578521175,0,0.278641901720432,98.3739872895177,0,0.286313264385925
2015,73215.1369471736,14130.714086209,21967.702251148,817.795283602861,86485417.9709695,NA,NA,98.7168578521175,0,0.278641901720432,98.3739872895177,0,0.286313264385925
