"water_year","flux_TN_kgy","flux_TP_kgy","flux_TN_kgy_se","flux_TP_kgy_se","flow_m3y","tp_mgl","tn_mgl","RSQ_TN","p.value_TN","RMSE_TN","RSQ_TP","p.value_TP","RMSE_TP"
2001,165654.740745021,165654.740745021,11008.7180344009,11008.7180344009,807646393.044858,0.228888888888889,11.6210526315789,87.2810515950914,0,0.298678532420394,87.2810515950914,0,0.298678532420394
2002,142927.326768703,142927.326768703,7786.12232628144,7786.12232628144,664323551.015127,0.189090909090909,16,87.2810515950914,0,0.298678532420394,87.2810515950914,0,0.298678532420394
2003,150498.246899248,150498.246899248,7100.81023552352,7100.81023552352,681141311.314752,0.236428571428571,4.5775,87.2810515950914,0,0.298678532420394,87.2810515950914,0,0.298678532420394
2004,151762.553329896,151762.553329896,6847.31499925773,6847.31499925773,675905900.348099,0.270588235294118,3.71705882352941,87.2810515950914,0,0.298678532420394,87.2810515950914,0,0.298678532420394
2005,410254.393274213,410254.393274213,23162.7800179655,23162.7800179655,2123226335.08671,0.235,2.20666666666667,87.2810515950914,0,0.298678532420394,87.2810515950914,0,0.298678532420394
2006,700885.371145277,700885.371145277,62329.741113553,62329.741113553,4252767281.65629,0.157857142857143,1.70066666666667,87.2810515950914,0,0.298678532420394,87.2810515950914,0,0.298678532420394
2007,161732.955611386,161732.955611386,8002.2220472745,8002.2220472745,748994637.493079,0.229411764705882,3.60555555555556,87.2810515950914,0,0.298678532420394,87.2810515950914,0,0.298678532420394
2008,148361.929614428,148361.929614428,7200.09439287163,7200.09439287163,714080433.570418,0.201,2.849,87.2810515950914,0,0.298678532420394,87.2810515950914,0,0.298678532420394
2009,88599.4688561587,88599.4688561587,4577.84600726807,4577.84600726807,414002174.079396,0.215588235294118,3.02266666666667,87.2810515950914,0,0.298678532420394,87.2810515950914,0,0.298678532420394
2010,166277.896431835,166277.896431835,7816.71276556735,7816.71276556735,874817124.645997,0.225882352941176,2.35533333333333,87.2810515950914,0,0.298678532420394,87.2810515950914,0,0.298678532420394
2011,560817.794148343,560817.794148343,44822.1794368637,44822.1794368637,4111612105.55986,0.163947368421053,1.95666666666667,87.2810515950914,0,0.298678532420394,87.2810515950914,0,0.298678532420394
2012,108933.73989936,108933.73989936,6049.90176379588,6049.90176379588,635018208.430701,0.169473684210526,3.29736842105263,87.2810515950914,0,0.298678532420394,87.2810515950914,0,0.298678532420394
2013,78677.1752736795,78677.1752736795,5230.1819697395,5230.1819697395,491683394.223914,0.161153846153846,2.76076923076923,87.2810515950914,0,0.298678532420394,87.2810515950914,0,0.298678532420394
2014,38539.7615063243,38539.7615063243,3725.39700641454,3725.39700641454,251882781.448855,NA,NA,87.2810515950914,0,0.298678532420394,87.2810515950914,0,0.298678532420394
2015,26710.8847885844,26710.8847885844,3374.07276136389,3374.07276136389,196072038.351998,NA,NA,87.2810515950914,0,0.298678532420394,87.2810515950914,0,0.298678532420394
