"water_year","flux_TN_kgy","flux_TP_kgy","flux_TN_kgy_se","flux_TP_kgy_se","flow_m3y","tp_mgl","tn_mgl","RSQ_TN","p.value_TN","RMSE_TN","RSQ_TP","p.value_TP","RMSE_TP"
2001,44612.0113434466,2077.54412145828,2240.7921597004,224.48901866937,23412260.0249111,NA,2.31666666666667,89.7942692543603,0,0.176189620032756,74.7804570965258,0,0.286893060096056
2002,44801.6830259776,1921.48695176678,1688.59909610742,164.087715038488,23034508.760689,NA,2.21916666666667,89.7942692543603,0,0.176189620032756,74.7804570965258,0,0.286893060096056
2003,49989.4324001706,1990.11783841488,1654.96276175035,164.565242044156,24010203.0882262,NA,2.3175,89.7942692543603,0,0.176189620032756,74.7804570965258,0,0.286893060096056
2004,50004.7914563803,1935.3173033796,1647.58603351881,163.335386267557,23067216.6681864,NA,2.31,89.7942692543603,0,0.176189620032756,74.7804570965258,0,0.286893060096056
2005,55443.1247469051,2181.84446033324,1797.87135526418,164.320257337779,25571069.3547312,NA,2.48916666666667,89.7942692543603,0,0.176189620032756,74.7804570965258,0,0.286893060096056
2006,66406.4961549217,2604.35179140441,2244.75942545545,212.153036203441,30447388.0059372,NA,2.7375,89.7942692543603,0,0.176189620032756,74.7804570965258,0,0.286893060096056
2007,93299.8576603711,3129.34957030661,4463.18563519063,386.096993336097,38902019.1184506,NA,2.45666666666667,89.7942692543603,0,0.176189620032756,74.7804570965258,0,0.286893060096056
2008,67399.8950578131,2496.33431601283,2284.76898427156,206.797399834774,30532624.090935,0.0874916666666667,2.34333333333333,89.7942692543603,0,0.176189620032756,74.7804570965258,0,0.286893060096056
2009,64464.3172661729,2433.13031970718,2148.60110345746,200.934701785253,29795228.8285342,0.096675,2.56416666666667,89.7942692543603,0,0.176189620032756,74.7804570965258,0,0.286893060096056
2010,56049.9040846746,2156.24317753093,1889.59635487537,178.538236569957,25082292.4922553,0.0925,2.48166666666667,89.7942692543603,0,0.176189620032756,74.7804570965258,0,0.286893060096056
2011,63581.5736865041,2549.26798611203,2374.98580831605,197.652858399957,29981339.8302789,0.0797333333333333,2.52833333333333,89.7942692543603,0,0.176189620032756,74.7804570965258,0,0.286893060096056
2012,52029.4271031695,1994.26732784649,2373.04650135332,171.173903473207,24283038.7089645,0.107158333333333,2.3275,89.7942692543603,0,0.176189620032756,74.7804570965258,0,0.286893060096056
2013,66063.3981870639,2716.33100579257,4368.05178142443,265.495570342161,33877927.3042976,NA,NA,89.7942692543603,0,0.176189620032756,74.7804570965258,0,0.286893060096056
2014,59582.6126206483,2567.22931785903,4915.28214690449,229.824204457213,31979458.0782719,NA,NA,89.7942692543603,0,0.176189620032756,74.7804570965258,0,0.286893060096056
2015,62305.2211309049,2863.14912537634,6742.29767168133,303.44632824012,35517842.426677,NA,NA,89.7942692543603,0,0.176189620032756,74.7804570965258,0,0.286893060096056
