"water_year","flux_TN_kgy","flux_TP_kgy","flux_TN_kgy_se","flux_TP_kgy_se","flow_m3y","tp_mgl","tn_mgl","RSQ_TN","p.value_TN","RMSE_TN","RSQ_TP","p.value_TP","RMSE_TP"
2001,93868.0903148946,7737.27278974426,15165.7066429395,844.130230173366,145533567.692627,0.0783333333333333,0.678333333333333,88.6987474731462,0,0.409379095387597,91.0216099105704,0,0.542948939470026
2002,64813.0424986238,7135.76382166664,9106.27271052144,751.390827867744,123181164.194018,0.0449166666666667,0.545833333333333,88.6987474731462,0,0.409379095387597,91.0216099105704,0,0.542948939470026
2003,158230.200069565,29656.795570902,35992.1884148275,3371.98202515209,313224546.812889,0.04575,0.3975,88.6987474731462,0,0.409379095387597,91.0216099105704,0,0.542948939470026
2004,50749.5761346596,6525.09987682835,9917.17080163517,717.505423047517,133603546.605377,0.0427692307692308,NA,88.6987474731462,0,0.409379095387597,91.0216099105704,0,0.542948939470026
2005,149446.825269404,41605.9261517808,52301.2681267914,5399.58907264575,360759797.058673,0.117333333333333,NA,88.6987474731462,0,0.409379095387597,91.0216099105704,0,0.542948939470026
2006,54385.5310289919,10018.3399762413,14571.3586468994,1052.13912405456,160745591.530244,0.0421666666666667,NA,88.6987474731462,0,0.409379095387597,91.0216099105704,0,0.542948939470026
2007,189452.021825277,62632.0977804494,82238.9210119572,9138.24347491487,482647701.41935,0.1076,NA,88.6987474731462,0,0.409379095387597,91.0216099105704,0,0.542948939470026
2008,194493.913031225,65179.5454431658,87874.6749420008,9813.41275618656,516912848.903694,0.0643333333333333,NA,88.6987474731462,0,0.409379095387597,91.0216099105704,0,0.542948939470026
2009,149818.861527631,37352.551233309,48989.7983276676,4114.13356422982,412008215.009831,0.12,NA,88.6987474731462,0,0.409379095387597,91.0216099105704,0,0.542948939470026
2010,168526.5209507,46154.738235892,63940.6969388098,6100.54263512709,412004789.804067,0.09025,NA,88.6987474731462,0,0.409379095387597,91.0216099105704,0,0.542948939470026
2011,311960.629679046,95667.9285285619,158293.742080407,17229.3553961506,651107149.918447,0.12025,NA,88.6987474731462,0,0.409379095387597,91.0216099105704,0,0.542948939470026
2012,142670.118570202,22289.5181598657,34909.2364927968,2311.93136227697,301217952.590308,0.061,NA,88.6987474731462,0,0.409379095387597,91.0216099105704,0,0.542948939470026
2013,134096.691609172,19239.7732837658,32633.4076566174,1990.17761578826,235933310.81032,0.054,0.626666666666667,88.6987474731462,0,0.409379095387597,91.0216099105704,0,0.542948939470026
2014,394028.155855037,59627.5470976144,143580.0074935,8465.33676878208,539538411.893493,0.04,0.466666666666667,88.6987474731462,0,0.409379095387597,91.0216099105704,0,0.542948939470026
2015,387542.342329264,49645.7383508239,170343.03417809,7475.79740196218,420397522.55528,0.025,NA,88.6987474731462,0,0.409379095387597,91.0216099105704,0,0.542948939470026
