water_year,flux_TN_kgy,flux_TP_kgy,flux_TN_kgy_se,flux_TP_kgy_se,flow_m3y,tp_mgl,tn_mgl,RSQ_TN,p.value_TN,RMSE_TN,RSQ_TP,p.value_TP,RMSE_TP
2008, 17124.21,3758.2,15217.1119,15217.1119,555222796,0.088333333,0.708333333,96.67441,0,0.2145075,92.48490754,0,0.33844177
2009,65063.74,18120.83,21443.01044,21443.01044,372319867,0.050380952,0.516666667,96.67441,0,0.2145075,92.48490754,0,0.33844177
2010,66770.58,15622.56,18067.25363,18067.25363,285826081,0.049434783,0.596304348,96.67441,0,0.2145075,92.48490754,0,0.33844177
2011,143683.14,26602.51,36184.00927,36184.00927,570022743,0.048136364,0.549772727,96.67441,0,0.2145075,92.48490754,0,0.33844177
2012,11782.03,1562.58,31673.95951,31673.95951,754990972,0.065,0.52,96.67441,0,0.2145075,92.48490754,0,0.33844177
