"water_year","flux_TN_kgy","flux_TP_kgy","flux_TN_kgy_se","flux_TP_kgy_se","flow_m3y","tp_mgl","tn_mgl","RSQ_TN","p.value_TN","RMSE_TN","RSQ_TP","p.value_TP","RMSE_TP"
2001,5012.77127864977,14864.2056958848,364.9684813931,4126.80794741076,333047435.855027,NA,0.27825,75.8463592510865,0,0.484924534119383,85.3184693806927,0,0.381349625710849
2002,12908.1079700048,37268.7248635396,964.002247325575,7892.9923827423,727809739.844773,NA,0.273818181818182,75.8463592510865,0,0.484924534119383,85.3184693806927,0,0.381349625710849
2003,6809.2125878125,14911.9024556329,476.987150926792,2220.83588285823,437540677.402454,NA,0.301,75.8463592510865,0,0.484924534119383,85.3184693806927,0,0.381349625710849
2004,8838.45584882685,16111.0989272217,644.237001103119,1847.95419754288,498379437.529749,0.02355,0.21535,75.8463592510865,0,0.484924534119383,85.3184693806927,0,0.381349625710849
2005,7184.90030623943,11198.588045916,524.68452606148,989.024279080732,418021897.700619,0.0310615384615385,0.283844,75.8463592510865,0,0.484924534119383,85.3184693806927,0,0.381349625710849
2006,11979.2729353362,21274.4102727512,973.163892151414,2357.29363682076,644631064.449563,0.0196538461538462,0.234414,75.8463592510865,0,0.484924534119383,85.3184693806927,0,0.381349625710849
2007,14174.009565699,26482.8907507772,1318.87713646353,3821.07005788514,727393822.002041,0.021375,0.309625,75.8463592510865,0,0.484924534119383,85.3184693806927,0,0.381349625710849
2008,10283.8063008115,11013.4768961613,831.206947881021,890.671897914259,625451396.161449,0.0124375,0.278208333333333,75.8463592510865,0,0.484924534119383,85.3184693806927,0,0.381349625710849
2009,12228.73473687,21349.1062475253,1125.42588760465,4364.28647947229,651760385.58909,0.0136288461538462,0.270730769230769,75.8463592510865,0,0.484924534119383,85.3184693806927,0,0.381349625710849
2010,8810.03872743862,7475.52096724413,682.173447008752,514.364881582222,524695038.059069,0.0147148148148148,0.290555555555556,75.8463592510865,0,0.484924534119383,85.3184693806927,0,0.381349625710849
2011,17149.2985281587,21356.573797505,1481.20924552835,2946.4169344806,922050712.127023,0.01864,0.27748,75.8463592510865,0,0.484924534119383,85.3184693806927,0,0.381349625710849
2012,13456.1975909756,11374.3387113493,1012.70877351391,933.466051941741,782873157.857985,0.0102681818181818,0.248695652173913,75.8463592510865,0,0.484924534119383,85.3184693806927,0,0.381349625710849
2013,11861.3429521748,9215.35095156781,883.894362043882,928.551748288165,685912133.628437,0.0142428571428571,0.346857142857143,75.8463592510865,0,0.484924534119383,85.3184693806927,0,0.381349625710849
2014,13221.8166198903,11342.8433375103,1005.43717121807,1723.21874416822,755277443.493871,NA,NA,75.8463592510865,0,0.484924534119383,85.3184693806927,0,0.381349625710849
2015,10590.9671591655,8486.44153779978,809.157840444025,1623.9831926125,561354526.032533,NA,NA,75.8463592510865,0,0.484924534119383,85.3184693806927,0,0.381349625710849
