"water_year","flux_TN_kgy","flux_TP_kgy","flux_TN_kgy_se","flux_TP_kgy_se","flow_m3y","tp_mgl","tn_mgl","RSQ_TN","p.value_TN","RMSE_TN","RSQ_TP","p.value_TP","RMSE_TP"
2001,9898.18960648333,623.378079732064,817.92923566005,63.0822678893041,23412260.0249111,0.04,0.59625,83.0340167025646,0,0.275989463071158,81.1731055467891,0,0.380739577954994
2002,9467.18588312954,589.263682650106,706.5667476152,54.5526092802342,23034508.760689,0.0313333333333333,0.536666666666667,83.0340167025646,0,0.275989463071158,81.1731055467891,0,0.380739577954994
2003,10230.1603989556,590.801279489604,733.895823176416,49.6759294819293,24010203.0882262,0.0185,0.29125,83.0340167025646,0,0.275989463071158,81.1731055467891,0,0.380739577954994
2004,9908.19323890996,541.329740615122,713.209830457239,40.5871829408863,23067216.6681864,0.0224,0.364,83.0340167025646,0,0.275989463071158,81.1731055467891,0,0.380739577954994
2005,10793.1162025766,580.543256393058,738.079074178811,40.0458702248988,25571069.3547312,0.0214,0.372,83.0340167025646,0,0.275989463071158,81.1731055467891,0,0.380739577954994
2006,12830.5734290526,678.760626549702,877.395265048005,46.013260744694,30447388.0059372,0.0162,0.34,83.0340167025646,0,0.275989463071158,81.1731055467891,0,0.380739577954994
2007,17978.3342850661,863.448444897631,1593.0597059032,62.8097117326948,38902019.1184506,0.0194,0.568,83.0340167025646,0,0.275989463071158,81.1731055467891,0,0.380739577954994
2008,12915.4921209259,629.785718769792,855.541033691822,41.6136870776581,30532624.090935,0.0221666666666667,0.4725,83.0340167025646,0,0.275989463071158,81.1731055467891,0,0.380739577954994
2009,12413.3660245185,586.040464905678,840.03167861343,39.4630541468613,29795228.8285342,0.0155,0.39,83.0340167025646,0,0.275989463071158,81.1731055467891,0,0.380739577954994
2010,10885.0184105513,457.775235518113,781.811382115096,29.3386055234812,25082292.4922553,0.0164,0.416,83.0340167025646,0,0.275989463071158,81.1731055467891,0,0.380739577954994
2011,12737.2183442919,537.355150823814,861.654434060682,39.1023485351466,29981339.8302789,0.0176,0.428,83.0340167025646,0,0.275989463071158,81.1731055467891,0,0.380739577954994
2012,10613.2048592373,407.449387257442,751.731691828724,32.4256321457274,24283038.7089645,0.0146,0.423,83.0340167025646,0,0.275989463071158,81.1731055467891,0,0.380739577954994
2013,14195.0023042539,569.386054045782,972.056979862707,52.8429447132248,33877927.3042976,0.0136,0.371,83.0340167025646,0,0.275989463071158,81.1731055467891,0,0.380739577954994
2014,13385.561360587,510.361871667737,890.702039903117,51.2768860727383,31979458.0782719,0.0198,0.417,83.0340167025646,0,0.275989463071158,81.1731055467891,0,0.380739577954994
2015,14811.0512035782,549.841241084348,1052.0775571558,60.8904123006608,35517842.426677,NA,NA,83.0340167025646,0,0.275989463071158,81.1731055467891,0,0.380739577954994
