"water_year","flux_TN_kgy","flux_TP_kgy","flux_TN_kgy_se","flux_TP_kgy_se","flow_m3y","tp_mgl","tn_mgl","RSQ_TN","p.value_TN","RMSE_TN","RSQ_TP","p.value_TP","RMSE_TP"
2001,1365.49721062732,1266.17740756069,356.951365513735,280.674708442093,23162171.0726522,NA,NA,82.0873427460679,2.51597631617528e-11,0.393442816428143,80.3501251730408,9.71445146547012e-13,0.391633356781772
2002,672.860990065286,531.643707395125,273.312221274613,120.91894741691,9788210.51084328,NA,NA,82.0873427460679,2.51597631617528e-11,0.393442816428143,80.3501251730408,9.71445146547012e-13,0.391633356781772
2003,1379.26587797,1276.71371448789,369.458279041679,220.684441775396,30197592.6427438,NA,NA,82.0873427460679,2.51597631617528e-11,0.393442816428143,80.3501251730408,9.71445146547012e-13,0.391633356781772
2004,1160.32285354084,1146.71483561277,211.157321844133,158.029206983317,29245996.4158663,0.0471428571428571,1.03714285714286,82.0873427460679,2.51597631617528e-11,0.393442816428143,80.3501251730408,9.71445146547012e-13,0.391633356781772
2005,1160.51516187167,1200.56344789241,199.649799967871,147.390175850478,34337932.4383587,0.0223333333333333,0.846666666666667,82.0873427460679,2.51597631617528e-11,0.393442816428143,80.3501251730408,9.71445146547012e-13,0.391633356781772
2006,613.824522942165,582.682867597725,99.4072390212962,59.1311428095715,17482984.1904416,0.03675,0.8,82.0873427460679,2.51597631617528e-11,0.393442816428143,80.3501251730408,9.71445146547012e-13,0.391633356781772
2007,1364.10155024594,1335.56973512123,392.048432473056,203.870740110371,50332909.3820397,0.03,0.8625,82.0873427460679,2.51597631617528e-11,0.393442816428143,80.3501251730408,9.71445146547012e-13,0.391633356781772
2008,587.980693486386,614.746717416504,88.6055234640967,60.8129673260563,23386403.1974043,0.0233333333333333,0.926666666666667,82.0873427460679,2.51597631617528e-11,0.393442816428143,80.3501251730408,9.71445146547012e-13,0.391633356781772
2009,512.258960555409,529.415621115317,85.6339268945543,64.5102006123462,22670287.0592335,0.0216,0.878,82.0873427460679,2.51597631617528e-11,0.393442816428143,80.3501251730408,9.71445146547012e-13,0.391633356781772
2010,488.581928676632,510.635809757869,95.4705576120886,77.4813749210919,24815615.7577981,0.029,0.774333333333333,82.0873427460679,2.51597631617528e-11,0.393442816428143,80.3501251730408,9.71445146547012e-13,0.391633356781772
2011,342.248447130016,350.909790358953,69.1454043575785,56.6245951387981,18380730.6210998,0.02,0.91,82.0873427460679,2.51597631617528e-11,0.393442816428143,80.3501251730408,9.71445146547012e-13,0.391633356781772
2012,251.365510077522,258.420530099083,59.1746253141524,45.4515696613047,14523743.4455987,NA,NA,82.0873427460679,2.51597631617528e-11,0.393442816428143,80.3501251730408,9.71445146547012e-13,0.391633356781772
2013,522.38663688203,515.550909812746,1825.74150705709,184.918948559954,41688668.6647517,NA,NA,82.0873427460679,2.51597631617528e-11,0.393442816428143,80.3501251730408,9.71445146547012e-13,0.391633356781772
2014,439.564295595841,523.376335962893,160.586395377199,154.368673995229,41661267.0186423,NA,NA,82.0873427460679,2.51597631617528e-11,0.393442816428143,80.3501251730408,9.71445146547012e-13,0.391633356781772
2015,741.791775462484,691.521069478753,574.138481772003,287.139233041337,69450915.5437697,NA,NA,82.0873427460679,2.51597631617528e-11,0.393442816428143,80.3501251730408,9.71445146547012e-13,0.391633356781772
