"water_year","flux_TN_kgy","flux_TP_kgy","flux_TN_kgy_se","flux_TP_kgy_se","flow_m3y","tp_mgl","tn_mgl","RSQ_TN","p.value_TN","RMSE_TN","RSQ_TP","p.value_TP","RMSE_TP"
2001,919642.00755921,61500.3882744463,33343.7558042503,2398.81264219116,383256059.199356,0.159444444444444,2.67076666666667,94.0367612909937,0,0.224195518382993,93.2490769029802,0,0.332134419019219
2002,3020130.82573529,248028.812818684,107769.311143691,10630.8978120804,1530969113.33922,0.108953488372093,2.42485294117647,94.0367612909937,0,0.224195518382993,93.2490769029802,0,0.332134419019219
2003,2753341.41276486,206928.980649893,81065.8507461678,8058.8923601852,1299527959.88796,0.1155,2.70678947368421,94.0367612909937,0,0.224195518382993,93.2490769029802,0,0.332134419019219
2004,2371200.36169985,164037.48199563,59490.6308745775,5567.50786842123,970256779.964214,0.114763157894737,2.76928947368421,94.0367612909937,0,0.224195518382993,93.2490769029802,0,0.332134419019219
2005,1795764.98356754,102221.025437727,48142.0380641087,3700.65077632466,676336236.943431,0.149525,3.113975,94.0367612909937,0,0.224195518382993,93.2490769029802,0,0.332134419019219
2006,4259832.34370447,270305.386412856,169303.714163135,15438.0988146647,1716561441.0682,0.1163,3.116425,94.0367612909937,0,0.224195518382993,93.2490769029802,0,0.332134419019219
2007,3622949.77771605,221452.696924209,108446.959619374,9214.12890842761,1378160897.91967,0.116769230769231,3.19497435897436,94.0367612909937,0,0.224195518382993,93.2490769029802,0,0.332134419019219
2008,3684844.65466377,221970.744160418,107322.711085347,8993.46746187127,1369252140.94119,0.138341463414634,3.25765853658537,94.0367612909937,0,0.224195518382993,93.2490769029802,0,0.332134419019219
2009,2549639.76837018,141773.475322817,73589.1820382668,5678.80230074433,887380290.072034,0.132421052631579,3.59434210526316,94.0367612909937,0,0.224195518382993,93.2490769029802,0,0.332134419019219
2010,3708049.9933916,218191.436406096,99983.5267063714,8178.03023095965,1411255725.32337,0.123769230769231,3.18771794871795,94.0367612909937,0,0.224195518382993,93.2490769029802,0,0.332134419019219
2011,4704560.14912178,285390.476476342,148109.343004425,12601.110105404,1854675523.76161,0.114605263157895,2.87321052631579,94.0367612909937,0,0.224195518382993,93.2490769029802,0,0.332134419019219
2012,3803929.91393753,231826.668481368,130193.659900335,10294.2029861502,1518902850.08032,0.167142857142857,3.04264285714286,94.0367612909937,0,0.224195518382993,93.2490769029802,0,0.332134419019219
2013,3158916.6407013,190264.438471832,117985.63247386,8394.424917789,1207612563.21984,0.118771428571429,3.0504,94.0367612909937,0,0.224195518382993,93.2490769029802,0,0.332134419019219
2014,2688549.15875727,169414.606133049,117989.892968986,7067.98479067068,1119305865.4813,0.1428,3.1382,94.0367612909937,0,0.224195518382993,93.2490769029802,0,0.332134419019219
2015,2499249.79746676,170985.091541468,126814.426728014,6508.84895231166,1029932460.80494,NA,NA,94.0367612909937,0,0.224195518382993,93.2490769029802,0,0.332134419019219
