"water_year","flux_TN_kgy","flux_TP_kgy","flux_TN_kgy_se","flux_TP_kgy_se","flow_m3y","tp_mgl","tn_mgl","RSQ_TN","p.value_TN","RMSE_TN","RSQ_TP","p.value_TP","RMSE_TP"
2001,487.772425962668,623.378079732064,61.7046862788708,63.0822678893041,23412260.0249111,0.04,0.59625,77.6280588188993,0,0.418374247867794,81.1731055467891,0,0.380739577954994
2002,488.783527279279,589.263682650106,53.6823201643927,54.5526092802342,23034508.760689,0.0313333333333333,0.536666666666667,77.6280588188993,0,0.418374247867794,81.1731055467891,0,0.380739577954994
2003,509.673575097904,590.801279489604,54.3513415999208,49.6759294819293,24010203.0882262,0.0185,0.29125,77.6280588188993,0,0.418374247867794,81.1731055467891,0,0.380739577954994
2004,490.824375728487,541.329740615122,53.2930181545884,40.5871829408863,23067216.6681864,0.0224,0.364,77.6280588188993,0,0.418374247867794,81.1731055467891,0,0.380739577954994
2005,539.81222240251,580.543256393058,55.2007304129917,40.0458702248988,25571069.3547312,0.0214,0.372,77.6280588188993,0,0.418374247867794,81.1731055467891,0,0.380739577954994
2006,638.631704647026,678.760626549702,65.2855578878018,46.013260744694,30447388.0059372,0.0162,0.34,77.6280588188993,0,0.418374247867794,81.1731055467891,0,0.380739577954994
2007,807.892519030077,863.448444897631,100.386286632883,62.8097117326948,38902019.1184506,0.0194,0.568,77.6280588188993,0,0.418374247867794,81.1731055467891,0,0.380739577954994
2008,647.638922114881,629.785718769792,63.9060207971584,41.6136870776581,30532624.090935,0.0221666666666667,0.4725,77.6280588188993,0,0.418374247867794,81.1731055467891,0,0.380739577954994
2009,629.996134563968,586.040464905678,63.3043191740136,39.4630541468613,29795228.8285342,0.0155,0.39,77.6280588188993,0,0.418374247867794,81.1731055467891,0,0.380739577954994
2010,528.153932173456,457.775235518113,57.2115390877915,29.3386055234812,25082292.4922553,0.0164,0.416,77.6280588188993,0,0.418374247867794,81.1731055467891,0,0.380739577954994
2011,629.839491718963,537.355150823814,63.7208342457548,39.1023485351466,29981339.8302789,0.0176,0.428,77.6280588188993,0,0.418374247867794,81.1731055467891,0,0.380739577954994
2012,517.502207166308,407.449387257442,55.6986830955749,32.4256321457274,24283038.7089645,0.0146,0.423,77.6280588188993,0,0.418374247867794,81.1731055467891,0,0.380739577954994
2013,714.16097876707,569.386054045782,73.6108086854206,52.8429447132248,33877927.3042976,0.0136,0.371,77.6280588188993,0,0.418374247867794,81.1731055467891,0,0.380739577954994
2014,676.329561743847,510.361871667737,67.319176772278,51.2768860727383,31979458.0782719,0.0198,0.417,77.6280588188993,0,0.418374247867794,81.1731055467891,0,0.380739577954994
2015,745.565545890391,549.841241084348,79.8477842186006,60.8904123006608,35517842.426677,NA,NA,77.6280588188993,0,0.418374247867794,81.1731055467891,0,0.380739577954994
