"water_year","flux_TN_kgy","flux_TP_kgy","flux_TN_kgy_se","flux_TP_kgy_se","flow_m3y","tp_mgl","tn_mgl","RSQ_TN","p.value_TN","RMSE_TN","RSQ_TP","p.value_TP","RMSE_TP"
2001,51836.1602742048,2065.60229636134,2685.60969314748,351.040777351792,23412260.0249111,0.131,2.2675,90.4116920445279,0,0.185881963637559,74.8101992726759,0,0.373093297421936
2002,49940.7329793492,1616.28226074198,2234.63296365357,200.964998711926,23034508.760689,0.0681428571428571,2.54285714285714,90.4116920445279,0,0.185881963637559,74.8101992726759,0,0.373093297421936
2003,53289.5846812421,1609.23990852667,2327.36725890095,182.610996347857,24010203.0882262,0.0442857142857143,1.985,90.4116920445279,0,0.185881963637559,74.8101992726759,0,0.373093297421936
2004,51668.5208629058,1391.94663828601,2259.96121631113,153.169684273612,23067216.6681864,0.04525,2,90.4116920445279,0,0.185881963637559,74.8101992726759,0,0.373093297421936
2005,56289.1886779993,1457.34834576495,2332.78156988696,153.757392110099,25571069.3547312,0.0558,2.12,90.4116920445279,0,0.185881963637559,74.8101992726759,0,0.373093297421936
2006,66403.8824504848,1763.23351312137,2868.9881832717,198.147592688988,30447388.0059372,0.073,2.058,90.4116920445279,0,0.185881963637559,74.8101992726759,0,0.373093297421936
2007,89230.6260618678,2739.43204853136,5408.72333898526,474.632049135601,38902019.1184506,0.0552,2.366,90.4116920445279,0,0.185881963637559,74.8101992726759,0,0.373093297421936
2008,66681.1517212546,1654.1619906863,2787.0933129993,191.809108401538,30532624.090935,0.061,2.512,90.4116920445279,0,0.185881963637559,74.8101992726759,0,0.373093297421936
2009,64391.9438366702,1578.88736239383,2722.26786526788,176.939821972467,29795228.8285342,0.0578,2.266,90.4116920445279,0,0.185881963637559,74.8101992726759,0,0.373093297421936
2010,56344.1185756405,1365.65228334346,2528.16954845395,164.526400068223,25082292.4922553,0.0684,2.252,90.4116920445279,0,0.185881963637559,74.8101992726759,0,0.373093297421936
2011,65772.6225673078,1757.86196054587,2806.9679241497,195.031811807246,29981339.8302789,0.0548,2.302,90.4116920445279,0,0.185881963637559,74.8101992726759,0,0.373093297421936
2012,54886.4051669344,1429.21833603577,2417.60138741922,178.004774217441,24283038.7089645,0.0586,2.13,90.4116920445279,0,0.185881963637559,74.8101992726759,0,0.373093297421936
2013,73061.5758297573,2319.96338635414,3250.8675931409,328.461372480376,33877927.3042976,0.054,2.136,90.4116920445279,0,0.185881963637559,74.8101992726759,0,0.373093297421936
2014,69100.0666267605,2356.86450799771,2929.70063160123,374.543099374698,31979458.0782719,0.079,2.1,90.4116920445279,0,0.185881963637559,74.8101992726759,0,0.373093297421936
2015,76195.4219538008,3059.56972592231,3554.02848486738,614.178037648499,35517842.426677,NA,NA,90.4116920445279,0,0.185881963637559,74.8101992726759,0,0.373093297421936
