"water_year","flux_TN_kgy","flux_TP_kgy","flux_TN_kgy_se","flux_TP_kgy_se","flow_m3y","tp_mgl","tn_mgl","RSQ_TN","p.value_TN","RMSE_TN","RSQ_TP","p.value_TP","RMSE_TP"
2001,1380.00465514829,1380.00465514829,302.995383175138,302.995383175138,23412260.0249111,0.075,1.4075,69.0986290915539,1.08357767203415e-13,0.451249218602309,69.0986290915539,1.08357767203415e-13,0.451249218602309
2002,1089.08170426014,1089.08170426014,184.552136947214,184.552136947214,23034508.760689,0.06675,1.3625,69.0986290915539,1.08357767203415e-13,0.451249218602309,69.0986290915539,1.08357767203415e-13,0.451249218602309
2003,1107.90937390076,1107.90937390076,167.955789017171,167.955789017171,24010203.0882262,0.034,1.26666666666667,69.0986290915539,1.08357767203415e-13,0.451249218602309,69.0986290915539,1.08357767203415e-13,0.451249218602309
2004,965.723672996862,965.723672996862,140.842541787613,140.842541787613,23067216.6681864,0.0235,1.1975,69.0986290915539,1.08357767203415e-13,0.451249218602309,69.0986290915539,1.08357767203415e-13,0.451249218602309
2005,1033.85032220561,1033.85032220561,144.287698259417,144.287698259417,25571069.3547312,0.03175,1.3275,69.0986290915539,1.08357767203415e-13,0.451249218602309,69.0986290915539,1.08357767203415e-13,0.451249218602309
2006,1306.71735453738,1306.71735453738,186.146422049333,186.146422049333,30447388.0059372,0.04025,1.4325,69.0986290915539,1.08357767203415e-13,0.451249218602309,69.0986290915539,1.08357767203415e-13,0.451249218602309
2007,2257.94252662962,2257.94252662962,455.766141499846,455.766141499846,38902019.1184506,0.06525,1.495,69.0986290915539,1.08357767203415e-13,0.451249218602309,69.0986290915539,1.08357767203415e-13,0.451249218602309
2008,1273.72597500357,1273.72597500357,184.767874652094,184.767874652094,30532624.090935,0.057,1.186,69.0986290915539,1.08357767203415e-13,0.451249218602309,69.0986290915539,1.08357767203415e-13,0.451249218602309
2009,1231.76065772516,1231.76065772516,173.324937656307,173.324937656307,29795228.8285342,0.0438,1.042,69.0986290915539,1.08357767203415e-13,0.451249218602309,69.0986290915539,1.08357767203415e-13,0.451249218602309
2010,1041.57274061948,1041.57274061948,158.370426976418,158.370426976418,25082292.4922553,0.0664,1.284,69.0986290915539,1.08357767203415e-13,0.451249218602309,69.0986290915539,1.08357767203415e-13,0.451249218602309
2011,1391.48181336998,1391.48181336998,193.979234918663,193.979234918663,29981339.8302789,0.0362,1.208,69.0986290915539,1.08357767203415e-13,0.451249218602309,69.0986290915539,1.08357767203415e-13,0.451249218602309
2012,1130.25537315158,1130.25537315158,172.577732670076,172.577732670076,24283038.7089645,0.0492,1.284,69.0986290915539,1.08357767203415e-13,0.451249218602309,69.0986290915539,1.08357767203415e-13,0.451249218602309
2013,1957.96633797141,1957.96633797141,337.802508193696,337.802508193696,33877927.3042976,0.0386,1.334,69.0986290915539,1.08357767203415e-13,0.451249218602309,69.0986290915539,1.08357767203415e-13,0.451249218602309
2014,1988.70817597048,1988.70817597048,390.88024786227,390.88024786227,31979458.0782719,0.067,1.73,69.0986290915539,1.08357767203415e-13,0.451249218602309,69.0986290915539,1.08357767203415e-13,0.451249218602309
2015,2658.49764078641,2658.49764078641,664.012976901527,664.012976901527,35517842.426677,NA,NA,69.0986290915539,1.08357767203415e-13,0.451249218602309,69.0986290915539,1.08357767203415e-13,0.451249218602309
