"water_year","flux_TN_kgy","flux_TP_kgy","flux_TN_kgy_se","flux_TP_kgy_se","flow_m3y","tp_mgl","tn_mgl","RSQ_TN","p.value_TN","RMSE_TN","RSQ_TP","p.value_TP","RMSE_TP"
2001,161.399091837583,161.399091837583,14.2117537925234,14.2117537925234,17536637.592154,0.00828378378378378,0.155342465753425,78.2560373529923,0,0.629754912505361,78.2560373529923,0,0.629754912505361
2002,345.458706593672,345.458706593672,27.2066379938814,27.2066379938814,31952717.0075598,0.009816,0.143324637681159,78.2560373529923,0,0.629754912505361,78.2560373529923,0,0.629754912505361
2003,288.667320847782,288.667320847782,22.8524496163211,22.8524496163211,24446892.3573389,0.0205697674418605,0.246666666666667,78.2560373529923,0,0.629754912505361,78.2560373529923,0,0.629754912505361
2004,355.427129418339,355.427129418339,29.4682151022142,29.4682151022142,27644696.0097684,0.0266228070175439,0.267115714285714,78.2560373529923,0,0.629754912505361,78.2560373529923,0,0.629754912505361
2005,263.261113735545,263.261113735545,20.7372593992174,20.7372593992174,20269340.1476773,0.00998837209302326,0.191979166666667,78.2560373529923,0,0.629754912505361,78.2560373529923,0,0.629754912505361
2006,436.162746367758,436.162746367758,38.3475690528916,38.3475690528916,29568431.2754683,0.0168260869565217,0.1852,78.2560373529923,0,0.629754912505361,78.2560373529923,0,0.629754912505361
2007,499.443296724307,499.443296724307,51.5114239161035,51.5114239161035,30506472.8053606,0.04064,0.528275862068965,78.2560373529923,0,0.629754912505361,78.2560373529923,0,0.629754912505361
2008,577.893948224358,577.893948224358,54.8851835194836,54.8851835194836,37014072.3063529,NA,NA,78.2560373529923,0,0.629754912505361,78.2560373529923,0,0.629754912505361
2009,562.181280787769,562.181280787769,60.7975290406995,60.7975290406995,33703266.2761058,NA,NA,78.2560373529923,0,0.629754912505361,78.2560373529923,0,0.629754912505361
2010,472.974703844043,472.974703844043,50.748309645263,50.748309645263,31784784.0621181,0.0065,0.085,78.2560373529923,0,0.629754912505361,78.2560373529923,0,0.629754912505361
2011,615.941186738055,615.941186738055,82.6883160334625,82.6883160334625,38707540.8283404,0.00983333333333333,0.0783333333333333,78.2560373529923,0,0.629754912505361,78.2560373529923,0,0.629754912505361
2012,544.521918320966,544.521918320966,82.4753550735435,82.4753550735435,36875730.4915948,0.0125,0.18,78.2560373529923,0,0.629754912505361,78.2560373529923,0,0.629754912505361
2013,472.762092275597,472.762092275597,84.9195667153146,84.9195667153146,34917795.3083927,0.0122727272727273,0.0745454545454546,78.2560373529923,0,0.629754912505361,78.2560373529923,0,0.629754912505361
2014,422.048803575734,422.048803575734,93.6787737764444,93.6787737764444,32933916.1300744,NA,NA,78.2560373529923,0,0.629754912505361,78.2560373529923,0,0.629754912505361
2015,257.424945042382,257.424945042382,68.4208446123564,68.4208446123564,23696772.2950949,NA,NA,78.2560373529923,0,0.629754912505361,78.2560373529923,0,0.629754912505361
