"water_year","flux_TN_kgy","flux_TP_kgy","flux_TN_kgy_se","flux_TP_kgy_se","flow_m3y","tp_mgl","tn_mgl","RSQ_TN","p.value_TN","RMSE_TN","RSQ_TP","p.value_TP","RMSE_TP"
2001,27049.5459595452,1266.17740756069,2762.31960849577,280.674708442093,23162171.0726522,NA,NA,94.354323678038,0,0.157625341120043,80.3501251730408,9.71445146547012e-13,0.391633356781772
2002,14011.4539307132,531.643707395125,1834.56420795299,120.91894741691,9788210.51084328,NA,NA,94.354323678038,0,0.157625341120043,80.3501251730408,9.71445146547012e-13,0.391633356781772
2003,30899.3386349622,1276.71371448789,3163.90113227094,220.684441775396,30197592.6427438,NA,NA,94.354323678038,0,0.157625341120043,80.3501251730408,9.71445146547012e-13,0.391633356781772
2004,27542.2854006258,1146.71483561277,1950.41690894439,158.029206983317,29245996.4158663,0.0471428571428571,1.03714285714286,94.354323678038,0,0.157625341120043,80.3501251730408,9.71445146547012e-13,0.391633356781772
2005,30766.5084733387,1200.56344789241,2094.65426095804,147.390175850478,34337932.4383587,0.0223333333333333,0.846666666666667,94.354323678038,0,0.157625341120043,80.3501251730408,9.71445146547012e-13,0.391633356781772
2006,16111.196804579,582.682867597725,1005.78985931467,59.1311428095715,17482984.1904416,0.03675,0.8,94.354323678038,0,0.157625341120043,80.3501251730408,9.71445146547012e-13,0.391633356781772
2007,39968.3336942593,1335.56973512123,4228.57074920253,203.870740110371,50332909.3820397,0.03,0.8625,94.354323678038,0,0.157625341120043,80.3501251730408,9.71445146547012e-13,0.391633356781772
2008,18110.5726059679,614.746717416504,1068.55959472111,60.8129673260563,23386403.1974043,0.0233333333333333,0.926666666666667,94.354323678038,0,0.157625341120043,80.3501251730408,9.71445146547012e-13,0.391633356781772
2009,16497.2513844744,529.415621115317,1072.24206867727,64.5102006123462,22670287.0592335,0.0216,0.878,94.354323678038,0,0.157625341120043,80.3501251730408,9.71445146547012e-13,0.391633356781772
2010,16641.9368490908,510.635809757869,1264.13552251873,77.4813749210919,24815615.7577981,0.029,0.774333333333333,94.354323678038,0,0.157625341120043,80.3501251730408,9.71445146547012e-13,0.391633356781772
2011,12192.6465841521,350.909790358953,946.899758464321,56.6245951387981,18380730.6210998,0.02,0.91,94.354323678038,0,0.157625341120043,80.3501251730408,9.71445146547012e-13,0.391633356781772
2012,9965.91601895655,258.420530099083,888.709415908762,45.4515696613047,14523743.4455987,NA,NA,94.354323678038,0,0.157625341120043,80.3501251730408,9.71445146547012e-13,0.391633356781772
2013,26702.5776011317,515.550909812746,11521.9551436792,184.918948559954,41688668.6647517,NA,NA,94.354323678038,0,0.157625341120043,80.3501251730408,9.71445146547012e-13,0.391633356781772
2014,20893.8043287896,523.376335962893,2842.5508705338,154.368673995229,41661267.0186423,NA,NA,94.354323678038,0,0.157625341120043,80.3501251730408,9.71445146547012e-13,0.391633356781772
2015,35645.2463270463,691.521069478753,8364.31252237118,287.139233041337,69450915.5437697,NA,NA,94.354323678038,0,0.157625341120043,80.3501251730408,9.71445146547012e-13,0.391633356781772
