"water_year","flux_TN_kgy","flux_TP_kgy","flux_TN_kgy_se","flux_TP_kgy_se","flow_m3y","tp_mgl","tn_mgl","RSQ_TN","p.value_TN","RMSE_TN","RSQ_TP","p.value_TP","RMSE_TP"
2001,37544.0870005403,1063.34935931919,4442.21241427735,162.344674220615,82819028.7900249,0.013964,0.5675,87.26560827045,0,0.289967026591013,79.9814527119564,0,0.589635412561662
2002,22013.0806873714,253.073637798011,2172.80351399378,36.921227792192,32926992.3212807,0.00714375,0.667,87.26560827045,0,0.289967026591013,79.9814527119564,0,0.589635412561662
2003,50688.9671779302,972.114880887493,7427.21856892561,175.408749992291,90587640.1195858,0.00702,0.7,87.26560827045,0,0.289967026591013,79.9814527119564,0,0.589635412561662
2004,32989.1827626957,266.756615223497,3139.08115892316,36.6862208549113,39928814.7886516,0.00693333333333333,0.923333333333333,87.26560827045,0,0.289967026591013,79.9814527119564,0,0.589635412561662
2005,47178.7502895564,460.253280532059,5051.40981996098,61.3270986080182,59335573.4167404,0.01,0.87,87.26560827045,0,0.289967026591013,79.9814527119564,0,0.589635412561662
2006,67603.3520305233,826.297165780048,8723.66371426108,129.252852088483,88327004.3155628,0.00674,0.94,87.26560827045,0,0.289967026591013,79.9814527119564,0,0.589635412561662
2007,74492.6742989378,1077.27334740974,10950.1668854593,191.009704389802,102221351.495895,0.00685714285714286,1.08333333333333,87.26560827045,0,0.289967026591013,79.9814527119564,0,0.589635412561662
2008,61067.1359744043,857.293281650064,7347.28290686834,123.527120104447,81794170.9948256,0.0083158,0.833333333333333,87.26560827045,0,0.289967026591013,79.9814527119564,0,0.589635412561662
2009,62393.1508374083,1077.24727918037,7817.53836020945,170.882572941254,86839731.0414659,0.00779280125,0.996,87.26560827045,0,0.289967026591013,79.9814527119564,0,0.589635412561662
2010,49553.0690139819,1008.17404018309,7434.10142079481,202.162240346271,73431273.7644657,0.0266666666666667,0.645,87.26560827045,0,0.289967026591013,79.9814527119564,0,0.589635412561662
2011,66407.5000579153,2956.18980565634,17494.9669470098,1121.38400469868,143097023.106884,0.012,0.74,87.26560827045,0,0.289967026591013,79.9814527119564,0,0.589635412561662
2012,29656.3655300438,712.133358423443,7238.8466084203,239.009976646959,44587054.5194487,0.005,NA,87.26560827045,0,0.289967026591013,79.9814527119564,0,0.589635412561662
2013,30870.8551757083,1948.24939281997,10384.6972685147,915.412929472003,71191678.5101338,NA,NA,87.26560827045,0,0.289967026591013,79.9814527119564,0,0.589635412561662
2014,36687.5835674316,5422.62357607528,16970.8185991713,3900.65884908516,121165185.944543,NA,NA,87.26560827045,0,0.289967026591013,79.9814527119564,0,0.589635412561662
2015,26110.768324959,6289.11458685031,15618.9576102325,5994.45644555506,108115396.64251,NA,NA,87.26560827045,0,0.289967026591013,79.9814527119564,0,0.589635412561662
