"","lagoslakeid","water_year","res_time_yr","total_Pin_ugl","Pret_coef"
"153","457120",2009,0.707671199432791,162.136957068101,50.9980244679989
"154","457120",2010,0.707671199432791,161.810135514787,50.9066368976786
"155","457120",2011,0.707671199432791,160.531911175677,50.54899768866
"156","457120",2012,0.707671199432791,162.668227272973,51.1465334340115
"157","457120",2013,0.707671199432791,162.441807938394,51.0832483555185
"158","457120",2014,0.707671199432791,162.684760287424,51.1511540570003
"159","457120",2015,0.707671199432791,163.388400238203,51.3477536642994
"160","457191",2001,1.59698636825771,3.36660118129674,0.81570539341376
"161","457191",2002,1.59698636825771,3.07580321361176,0.700775681525117
"162","457191",2003,1.59698636825771,3.09179956812906,0.707146545135991
"163","457191",2004,1.59698636825771,3.72302868916094,0.954240982268389
"164","457191",2005,1.59698636825771,3.20098255203599,0.750475342422515
"165","457191",2006,1.59698636825771,3.26311677371926,0.775015448607467
"166","457191",2007,1.59698636825771,5.40730532796855,1.58265905484341
"167","457191",2008,1.59698636825771,5.48732017247793,1.61165539423047
"168","457191",2009,1.59698636825771,5.37827960579483,1.57212414374468
"169","457191",2010,1.59698636825771,5.39823123799768,1.57936654925739
"170","457191",2011,1.59698636825771,4.68551798950797,1.31790871046813
"171","457191",2012,1.59698636825771,7.24111637103922,2.23274461856492
"172","457191",2013,1.59698636825771,8.67115712789627,2.72266912655991
"173","457191",2014,1.59698636825771,10.7218259101567,3.40584560272165
"174","457191",2015,1.59698636825771,11.9203811553221,3.79658032687542
"175","461718",2001,0.0805479441603569,40.5322193654109,20.127266088179
"176","461718",2002,0.0805479441603569,37.2858369966644,18.642065249626
"177","461718",2003,0.0805479441603569,41.5518996230442,20.5906476781138
"178","461718",2004,0.0805479441603569,41.3622322207204,20.5045639618968
"179","461718",2005,0.0805479441603569,41.4012937682855,20.5222967143937
"180","461718",2006,0.0805479441603569,42.9953683516815,21.2442038051622
"181","461718",2007,0.0805479441603569,52.5971441587578,25.5267276439652
"182","461718",2008,0.0805479441603569,42.6686069270063,21.0964993627177
"183","461718",2009,0.0805479441603569,40.7841128855882,20.2418699875762
"184","461718",2010,0.0805479441603569,44.4479800423772,21.8991468931622
"185","461718",2011,0.0805479441603569,44.339423183465,21.8502946750668
"186","461718",2012,0.0805479441603569,42.8682557581868,21.1867623634433
"187","461718",2013,0.0805479441603569,41.9578315953016,20.7747224360023
"188","461718",2014,0.0805479441603569,41.5280409209981,20.5798217061409
"189","461718",2015,0.0805479441603569,41.7989607795545,20.7027071009484
"190","462322",2001,1.33205482796447,44.263635975932,13.8349320753313
"191","462322",2002,1.33205482796447,36.6504012880504,11.6365058395251
"192","462322",2003,1.33205482796447,33.9706288919103,10.8495381589788
"193","462322",2004,1.33205482796447,31.903146603447,10.2370545782527
"194","462322",2005,1.33205482796447,30.2789298172117,9.75237931459362
"195","462322",2006,1.33205482796447,29.0072198720689,9.37060192632003
"196","462322",2007,1.33205482796447,27.4381153506917,8.89660091573425
"197","462322",2008,1.33205482796447,27.7828433023979,9.00102601598714
"198","462322",2009,1.33205482796447,28.4201026622753,9.19363376728666
"199","462322",2010,1.33205482796447,32.9430325559593,10.545721771082
"200","462322",2011,1.33205482796447,34.6405451142851,11.046980262106
"201","462322",2012,1.33205482796447,37.7592843269198,11.9600152120186
"202","462322",2013,1.33205482796447,39.9890641019825,12.6069861428902
"203","462322",2014,1.33205482796447,46.5814402631002,14.4945186951764
"204","462322",2015,1.33205482796447,54.1521538412143,16.6217595640363
"205","463477",2001,0.0136986301369863,54.0425097940503,29.5705830641479
"206","463477",2002,0.0136986301369863,54.8279477508801,29.9601136675151
"207","463477",2003,0.0136986301369863,54.1402052554827,29.6190721140253
"208","463477",2004,0.0136986301369863,53.2998979960487,29.2016477621467
"209","463477",2005,0.0136986301369863,55.3065201777593,30.1971187462224
"210","463477",2006,0.0136986301369863,48.8011606452247,26.9526540472691
"211","463477",2007,0.0136986301369863,53.0141298784023,29.0595070057255
"212","463477",2008,0.0136986301369863,54.2419448440342,29.6695568868867
"213","463477",2009,0.0136986301369863,48.6570532790465,26.8801991332438
"214","463477",2010,0.0136986301369863,53.9819854281726,29.5405376572927
"215","463477",2011,0.0136986301369863,46.6937443414237,25.8903882125133
"216","463477",2012,0.0136986301369863,53.7653377322674,29.4329555953098
"217","463477",2013,0.0136986301369863,53.0544387068616,29.079562302273
"218","463477",2014,0.0136986301369863,52.3269193855959,28.717300069523
"219","463477",2015,0.0136986301369863,52.4524783942958,28.779865390291
"220","464344",2001,1.03013698630137,19.6005759694682,6.86345219168622
"221","464344",2002,1.03013698630137,19.1616563585835,6.71588915430118
"222","464344",2003,1.03013698630137,18.7234034442677,6.56811090064859
"223","464344",2004,1.03013698630137,19.4317540552455,6.80674627728338
"224","464344",2005,1.03013698630137,19.4286991243112,6.80571956272965
"225","464344",2006,1.03013698630137,18.7693701361485,6.58363177590448
"226","464344",2007,1.03013698630137,19.8577609818175,6.94971693975606
"227","464344",2008,1.03013698630137,18.5171191505582,6.49839665151167
"228","464344",2009,1.03013698630137,18.7576726976358,6.57968254962797
"229","464344",2010,1.03013698630137,18.4708713957628,6.48275325527898
"230","464344",2011,1.03013698630137,17.8139337540349,6.2599834132852
"231","464344",2012,1.03013698630137,19.0631206510107,6.68270174578483
"232","464344",2013,1.03013698630137,19.2930588634054,6.76011178943703
"233","464344",2014,1.03013698630137,19.097475982603,6.69427535284934
"234","464344",2015,1.03013698630137,20.603773717374,7.19913245683061
"235","467587",2001,0.0802739705124946,8.92327299314161,4.62670613825537
"236","467587",2002,0.0802739705124946,10.0436397924354,5.24352126934041
"237","467587",2003,0.0802739705124946,10.3852970625372,5.42966442065176
"238","467587",2004,0.0802739705124946,10.5836846698151,5.53736031123768
"239","467587",2005,0.0802739705124946,9.68918754458068,5.04947361831597
"240","467587",2006,0.0802739705124946,11.1952204310252,5.86761211031212
"241","467587",2007,0.0802739705124946,13.8418903423264,7.27039061114593
"242","467587",2008,0.0802739705124946,11.70283948429,6.13986490458696
"243","467587",2009,0.0802739705124946,13.804702885449,7.25094808645725
"244","467587",2010,0.0802739705124946,11.081953937987,5.80663520474889
"245","467587",2011,0.0802739705124946,14.4665801796131,7.59596644705461
"246","467587",2012,0.0802739705124946,13.5732715655913,7.12979143708808
"247","467587",2013,0.0802739705124946,12.257688262196,6.43561385502606
"248","467587",2014,0.0802739705124946,13.6034615496654,7.1456118136211
"249","467587",2015,0.0802739705124946,11.7826474942158,6.18252019266246
"250","467780",2001,0.151506847224823,9.2035369374226,4.45964632756673
"251","467780",2002,0.151506847224823,10.8115596714964,5.27915928908994
"252","467780",2003,0.151506847224823,11.8079352020841,5.77838403999415
