"water_year","flux_TN_kgy","flux_TP_kgy","flux_TN_kgy_se","flux_TP_kgy_se","flow_m3y","tp_mgl","tn_mgl","RSQ_TN","p.value_TN","RMSE_TN","RSQ_TP","p.value_TP","RMSE_TP"
2001,97.4405811543074,95.3655494362656,5.57143107493409,6.84215444688188,2932489.91456713,0.0286161290322581,0.178551612903226,80.2697380512375,0,0.550413324571502,80.851554742977,0,0.543696745216765
2002,165.896584911469,162.523283004845,8.66797084425162,9.97189721762571,4181148.67571347,0.042559375,0.365129032258065,80.2697380512375,0,0.550413324571502,80.851554742977,0,0.543696745216765
2003,175.41641439432,175.025175647623,8.02753186586488,10.3065289021809,4380666.91144732,0.0816806451612903,0.314141935483871,80.2697380512375,0,0.550413324571502,80.851554742977,0,0.543696745216765
2004,196.840597261093,191.912155594002,8.24880297931177,10.3659150432644,4644820.33077642,0.032751724137931,0.244624137931034,80.2697380512375,0,0.550413324571502,80.851554742977,0,0.543696745216765
2005,360.368041377814,372.940310046706,16.8674894899951,21.4370960243534,7018099.81522963,0.0518171428571429,0.32818,80.2697380512375,0,0.550413324571502,80.851554742977,0,0.543696745216765
2006,775.073489781249,828.137717716302,43.9232924572727,57.4650108742859,12353616.2305667,0.0664833333333333,0.346273333333333,80.2697380512375,0,0.550413324571502,80.851554742977,0,0.543696745216765
2007,161.804218697162,159.226682639211,5.56065141946564,9.24729674239612,3854432.97737015,0.0315434782608696,0.151161904761905,80.2697380512375,0,0.550413324571502,80.851554742977,0,0.543696745216765
2008,158.103876407821,150.33758936766,6.08487901316809,7.90851044607811,3600547.02008025,0.0479905214285714,0.197224972,80.2697380512375,0,0.550413324571502,80.851554742977,0,0.543696745216765
2009,156.736008467778,148.876263893011,6.54463294024886,8.24616054193637,3521135.99080948,0.0485491346428571,0.19,80.2697380512375,0,0.550413324571502,80.851554742977,0,0.543696745216765
2010,245.837555969527,243.491065850756,11.2310285453654,13.7342246668032,4832500.48318647,0.0612790189655172,0.3,80.2697380512375,0,0.550413324571502,80.851554742977,0,0.543696745216765
2011,801.738098116842,858.648338629297,48.3600006812855,61.5479782900232,11566308.2200314,0.0653984848484848,0.3,80.2697380512375,0,0.550413324571502,80.851554742977,0,0.543696745216765
2012,214.980811525192,208.951526411157,11.5123959572954,14.5450934779999,4312604.78408392,0.0421921739130435,0.193478260869565,80.2697380512375,0,0.550413324571502,80.851554742977,0,0.543696745216765
2013,151.951674822515,142.622876470416,9.48637289191073,11.0731728109761,3244697.41992576,0.054,0.2032,80.2697380512375,0,0.550413324571502,80.851554742977,0,0.543696745216765
2014,100.233664171807,91.3698549551846,7.36752850961454,8.01544283405708,2298410.93044522,NA,NA,80.2697380512375,0,0.550413324571502,80.851554742977,0,0.543696745216765
2015,76.2022962628053,68.1479090612454,6.38999812699333,6.73033134223525,1821181.90454399,NA,NA,80.2697380512375,0,0.550413324571502,80.851554742977,0,0.543696745216765
