"water_year","flux_TN_kgy","flux_TP_kgy","flux_TN_kgy_se","flux_TP_kgy_se","flow_m3y","tp_mgl","tn_mgl","RSQ_TN","p.value_TN","RMSE_TN","RSQ_TP","p.value_TP","RMSE_TP"
2001,7082.9990982166,5458.04034149882,1177.80480350903,1025.83457916498,333047435.855027,0.0178214285714286,0.346357142857143,73.8396756124275,0,0.655981409700042,75.5705867528754,0,0.636978163925806
2002,22936.398560295,21820.4820092067,3827.44269042478,3569.35698681779,727809739.844773,0.0259916666666667,0.380666666666667,73.8396756124275,0,0.655981409700042,75.5705867528754,0,0.636978163925806
2003,9669.67444863138,10440.9760787042,1372.40295861644,1481.81397721563,437540677.402454,0.0175458333333333,0.355708333333333,73.8396756124275,0,0.655981409700042,75.5705867528754,0,0.636978163925806
2004,11221.5177814468,13362.7917659781,1550.79038855065,2045.81716671625,498379437.529749,0.0300538461538462,0.393076923076923,73.8396756124275,0,0.655981409700042,75.5705867528754,0,0.636978163925806
2005,8157.77128473219,9771.99630269072,1116.64266768655,1494.5374217381,418021897.700619,0.0212884615384615,0.388307692307692,73.8396756124275,0,0.655981409700042,75.5705867528754,0,0.636978163925806
2006,17689.7826222712,19539.6926999405,3610.07518761342,3949.64181969592,644631064.449563,0.0156571428571429,0.318857142857143,73.8396756124275,0,0.655981409700042,75.5705867528754,0,0.636978163925806
2007,23339.4054876921,23099.1501192538,6357.62514596242,6054.32873568768,727393822.002041,0.0242428571428571,0.428071428571429,73.8396756124275,0,0.655981409700042,75.5705867528754,0,0.636978163925806
2008,10421.085310481,8565.77245854758,1991.45800862965,1693.20178892334,625451396.161449,0.0194866666666667,0.343433333333333,73.8396756124275,0,0.655981409700042,75.5705867528754,0,0.636978163925806
2009,18475.1534724947,11046.7834867346,7672.27005742194,4931.28437998644,651760385.58909,0.0109333333333333,0.257666666666667,73.8396756124275,0,0.655981409700042,75.5705867528754,0,0.636978163925806
2010,6519.56774397078,3015.89182766464,1319.66728680492,1070.53202611078,524695038.059069,NA,NA,73.8396756124275,0,0.655981409700042,75.5705867528754,0,0.636978163925806
2011,18680.2921980468,5258.5871609494,6022.76495482715,3370.56062018673,922050712.127023,NA,NA,73.8396756124275,0,0.655981409700042,75.5705867528754,0,0.636978163925806
2012,9577.70988419682,1633.72549695086,2398.45321601825,1390.06748451365,782873157.857985,NA,NA,73.8396756124275,0,0.655981409700042,75.5705867528754,0,0.636978163925806
2013,7088.45633859737,658.697057953427,1894.61520219782,866.92892806998,685912133.628437,NA,NA,73.8396756124275,0,0.655981409700042,75.5705867528754,0,0.636978163925806
2014,8118.47957476423,337.559819004,2566.39337519215,791.42989292675,755277443.493871,NA,NA,73.8396756124275,0,0.655981409700042,75.5705867528754,0,0.636978163925806
2015,5134.19681594744,99.5560406456528,1635.30117831409,396.228436388468,561354526.032533,NA,NA,73.8396756124275,0,0.655981409700042,75.5705867528754,0,0.636978163925806
