"water_year","flux_TN_kgy","flux_TP_kgy","flux_TN_kgy_se","flux_TP_kgy_se","flow_m3y","tp_mgl","tn_mgl","RSQ_TN","p.value_TN","RMSE_TN","RSQ_TP","p.value_TP","RMSE_TP"
2001,2444.81624218454,1912.00760913592,806.810102324186,166.917779502273,NA,NA,NA,88.2146599568965,0,0.46438738309784,87.4912239739485,0,0.47038680732142
2002,1586.97822482507,1430.45233798797,517.770771840119,178.263517652808,NA,NA,NA,88.2146599568965,0,0.46438738309784,87.4912239739485,0,0.47038680732142
2003,1308.97837551551,1221.66006833012,232.29164879905,100.991109983218,NA,0.064072,1.329533,88.2146599568965,0,0.46438738309784,87.4912239739485,0,0.47038680732142
2004,901.174559045642,911.284820946432,120.677561506295,82.5520242325531,NA,0.0839671666666667,1.2744935,88.2146599568965,0,0.46438738309784,87.4912239739485,0,0.47038680732142
2005,1073.81067665589,1137.84641088083,118.889822620516,98.8491144506956,NA,NA,NA,88.2146599568965,0,0.46438738309784,87.4912239739485,0,0.47038680732142
2006,814.42702434633,888.168723778153,83.0368755898141,75.675175576567,NA,0.0457142857142857,0.918571428571429,88.2146599568965,0,0.46438738309784,87.4912239739485,0,0.47038680732142
2007,1484.34120080466,1659.19827428063,171.470448052406,144.235284814966,NA,0.0693283333333333,0.6966698,88.2146599568965,0,0.46438738309784,87.4912239739485,0,0.47038680732142
2008,1104.1819947203,1221.60766681401,110.269620472226,100.452252050931,NA,0.0539238571428571,0.910714285714286,88.2146599568965,0,0.46438738309784,87.4912239739485,0,0.47038680732142
2009,2753.49281349689,3025.76399229305,339.811103032446,303.701313671166,NA,0.07966,0.9224975,88.2146599568965,0,0.46438738309784,87.4912239739485,0,0.47038680732142
2010,3719.51634516996,3939.64522394781,477.601512529212,418.136852686204,NA,0.0716,0.968178181818182,88.2146599568965,0,0.46438738309784,87.4912239739485,0,0.47038680732142
2011,2937.70817076024,2889.86532953192,342.571311656637,287.603706317737,NA,0.09554,1.09613,88.2146599568965,0,0.46438738309784,87.4912239739485,0,0.47038680732142
2012,1979.46146978723,1799.85249965857,NA,154.744748887714,NA,0.11975,1.15700833333333,88.2146599568965,0,0.46438738309784,87.4912239739485,0,0.47038680732142
2013,1974.95258248207,1591.60939897314,NA,137.729830320996,NA,0.107071428571429,1.29268571428571,88.2146599568965,0,0.46438738309784,87.4912239739485,0,0.47038680732142
2014,4131.16763783556,3001.3410852128,768.07836934303,299.362276022814,37620918.7655712,0.0510333333333333,1.98666666666667,88.2146599568965,0,0.46438738309784,87.4912239739485,0,0.47038680732142
2015,6894.29866212577,4523.98569831825,2171.602578567,559.921782838931,NA,NA,NA,88.2146599568965,0,0.46438738309784,87.4912239739485,0,0.47038680732142
