"water_year","flux_TN_kgy","flux_TP_kgy","flux_TN_kgy_se","flux_TP_kgy_se","flow_m3y","tp_mgl","tn_mgl","RSQ_TN","p.value_TN","RMSE_TN","RSQ_TP","p.value_TP","RMSE_TP"
2001,15792.3047929568,100759.885520246,NA,27944.3743975917,1409308251.18917,NA,0.686666666666667,96.3229335773269,0,0.308660933709836,96.322183308841,0,0.305820801898518
2002,487416.680532127,1868473.95977353,NA,694263.311608526,4806588801.5843,NA,0.793583333333333,96.3229335773269,0,0.308660933709836,96.322183308841,0,0.305820801898518
2003,225075.318844462,474579.334461509,730329.499224818,127597.735248208,2932323547.43003,NA,0.772666666666667,96.3229335773269,0,0.308660933709836,96.322183308841,0,0.305820801898518
2004,304634.77264593,479047.546617584,493553.561337156,115272.321080108,2999453054.90169,NA,0.691583333333333,96.3229335773269,0,0.308660933709836,96.322183308841,0,0.305820801898518
2005,216547.938190071,271171.544482474,176020.486274353,56850.7854556527,2460432949.36905,NA,0.784666666666667,96.3229335773269,0,0.308660933709836,96.322183308841,0,0.305820801898518
2006,831539.49452427,936724.885159827,482903.836814697,271674.822805036,3871074584.2305,NA,0.731583333333333,96.3229335773269,0,0.308660933709836,96.322183308841,0,0.305820801898518
2007,870283.625170316,917281.243626388,308850.743769555,211219.324476144,4236509787.15658,NA,0.66075,96.3229335773269,0,0.308660933709836,96.322183308841,0,0.305820801898518
2008,698047.133083235,712669.59858514,242861.606635174,222546.114944848,3614642269.88373,0.0367,0.617083333333333,96.3229335773269,0,0.308660933709836,96.322183308841,0,0.305820801898518
2009,433123.354041668,434979.296650848,126409.95295361,124165.160019568,2974622392.03583,0.0481,0.629333333333333,96.3229335773269,0,0.308660933709836,96.322183308841,0,0.305820801898518
2010,341496.064467179,340724.238348655,51586.2233730102,49686.1396654418,3716886500.20329,0.0692666666666667,0.619833333333333,96.3229335773269,0,0.308660933709836,96.322183308841,0,0.305820801898518
2011,474567.282428981,474133.52417701,80534.9306612704,79182.9776411238,4763257502.09831,0.0467916666666667,0.593916666666667,96.3229335773269,0,0.308660933709836,96.322183308841,0,0.305820801898518
2012,346424.814797515,348867.715220671,65077.2795525379,61388.9309411258,4165067020.4753,0.0305833333333333,0.484166666666667,96.3229335773269,0,0.308660933709836,96.322183308841,0,0.305820801898518
2013,370410.499462016,380644.789583834,94567.4796945765,72759.3594393376,4116329103.21154,NA,NA,96.3229335773269,0,0.308660933709836,96.322183308841,0,0.305820801898518
2014,233999.15444635,252932.354835126,96708.7575709041,54420.4730196756,3779868694.47057,NA,NA,96.3229335773269,0,0.308660933709836,96.322183308841,0,0.305820801898518
2015,138652.50147494,163293.040569736,88620.6415521571,33821.2032921038,3018149417.56545,NA,NA,96.3229335773269,0,0.308660933709836,96.322183308841,0,0.305820801898518
