"water_year","flux_TN_kgy","flux_TP_kgy","flux_TN_kgy_se","flux_TP_kgy_se","flow_m3y","tp_mgl","tn_mgl","RSQ_TN","p.value_TN","RMSE_TN","RSQ_TP","p.value_TP","RMSE_TP"
2001,31631.4215441873,948.950859169736,8792.11682972203,207.630593630244,23412260.0249111,NA,NA,71.7346655271298,4.44089209850063e-16,0.732856509958703,73.6199519306807,3.33066907387547e-16,0.531558137519377
2002,27414.72043439,858.860938949289,6684.60333006084,167.999018375141,23034508.760689,NA,NA,71.7346655271298,4.44089209850063e-16,0.732856509958703,73.6199519306807,3.33066907387547e-16,0.531558137519377
2003,33770.9204372343,997.669548650881,7947.85326139977,189.381346551147,24010203.0882262,0.024,1.29,71.7346655271298,4.44089209850063e-16,0.732856509958703,73.6199519306807,3.33066907387547e-16,0.531558137519377
2004,31021.0620315262,954.111572515198,7309.27759822932,182.774132122347,23067216.6681864,0.04,1.358,71.7346655271298,4.44089209850063e-16,0.732856509958703,73.6199519306807,3.33066907387547e-16,0.531558137519377
2005,35638.5130236937,1058.67535432443,7983.55822878768,190.839982568887,25571069.3547312,0.0302,1.394,71.7346655271298,4.44089209850063e-16,0.732856509958703,73.6199519306807,3.33066907387547e-16,0.531558137519377
2006,52379.6511863694,1309.09666266184,11351.9738578638,224.61013718931,30447388.0059372,0.0486,1.628,71.7346655271298,4.44089209850063e-16,0.732856509958703,73.6199519306807,3.33066907387547e-16,0.531558137519377
2007,146239.374409639,2046.1351076399,50379.3936031894,488.280836150954,38902019.1184506,0.0414,1.476,71.7346655271298,4.44089209850063e-16,0.732856509958703,73.6199519306807,3.33066907387547e-16,0.531558137519377
2008,55371.0030936268,1302.78453578615,11478.6814967779,221.925296357541,30532624.090935,0.0516,1.344,71.7346655271298,4.44089209850063e-16,0.732856509958703,73.6199519306807,3.33066907387547e-16,0.531558137519377
2009,51364.3840802114,1215.17197599487,11014.3116951883,205.084071484325,29795228.8285342,0.0312,1.072,71.7346655271298,4.44089209850063e-16,0.732856509958703,73.6199519306807,3.33066907387547e-16,0.531558137519377
2010,39079.877990724,1114.85723611283,9042.67684698299,207.840471120788,25082292.4922553,0.0424,1.043,71.7346655271298,4.44089209850063e-16,0.732856509958703,73.6199519306807,3.33066907387547e-16,0.531558137519377
2011,52533.3963461428,1329.35531434201,11369.4578507415,226.586342441541,29981339.8302789,0.0302,1.208,71.7346655271298,4.44089209850063e-16,0.732856509958703,73.6199519306807,3.33066907387547e-16,0.531558137519377
2012,38760.1748687552,1040.97151396184,8699.48222566073,187.26485154522,24283038.7089645,0.0374,0.952,71.7346655271298,4.44089209850063e-16,0.732856509958703,73.6199519306807,3.33066907387547e-16,0.531558137519377
2013,68033.0478758893,1421.44436863159,14407.0353182415,256.475177835032,33877927.3042976,0.029,1.344,71.7346655271298,4.44089209850063e-16,0.732856509958703,73.6199519306807,3.33066907387547e-16,0.531558137519377
2014,59650.5849853629,1328.04424370582,12310.164926572,230.243566112572,31979458.0782719,0.0328,1.362,71.7346655271298,4.44089209850063e-16,0.732856509958703,73.6199519306807,3.33066907387547e-16,0.531558137519377
2015,74238.0707692777,1484.60890256707,16455.3893380468,279.898992958592,35517842.426677,NA,NA,71.7346655271298,4.44089209850063e-16,0.732856509958703,73.6199519306807,3.33066907387547e-16,0.531558137519377
