lagoslakeid,lake_lon_decdeg,lake_lat_decdeg,Pour_long,Pour_lat,lakes1ha_all_nperha,lakes1ha_drainage_nperha,lakes1ha_drainagelk_nperha,lakes1ha_headwater_nperha,lakes1ha_isolated_nperha,lakes1ha_terminal_nperha,lakes1ha_terminallk_nperha,nlcd_openwater11_pct,nlcd_icesnow12_pct,nlcd_devopen21_pct,nlcd_devlow22_pct,nlcd_devmed23_pct,nlcd_devhi24_pct,nlcd_barren31_pct,nlcd_fordec41_pct,nlcd_forcon42_pct,nlcd_formix43_pct,nlcd_shrub52_pct,nlcd_grass71_pct,nlcd_past81_pct,nlcd_cultcrop82_pct,nlcd_wetwood90_pct,nlcd_wetemerg95_pct,glaciatedlatewisc_pct,elevation_mean_m,elevation_min_m,elevation_max_m,elevation_sd_m,tri_m,topographicwetness,dams_n,dams_npersqkm,roads_mperha,canals_mperha,snowdur,snow_free_days,ann_max_swe,ws_drain_ratio,nws_drain_ratio,nlcd_developed,TS,IS,Pret_coef_log,lake_elevation_m,tmean,prec_total,lake_maxdepth_m,lake_waterarea_ha,Tyear_mean
450098,-107.2113066,38.47141656,-107.333611,38.45367,0.000309697,0.000154848,0.000154848,0,0,0,0,0.167560322,0,0.671637623,1.552725648,0.610198838,0.009774352,0.502680965,0.980227882,7.608634942,0.117292225,86.51697945,0.194090706,0.469168901,0,0.340705988,0.142426274,0,2351.485942,2189.413239,2591.643788,46.09459576,6.465563123,10.10432568,0,0,17.0791271,2.099605,86.69230652,13.15384579,0.038560245,158.5731748,188.8828647,32.59048257,1,0.438818766,3.528089209,2293.300049,5.006666667,316.11,97.2312,3619.344196,1061
450098,-107.2113066,38.47141656,-107.333611,38.45367,0.000309697,0.000154848,0.000154848,0,0,0,0,0.167560322,0,0.671637623,1.552725648,0.610198838,0.009774352,0.502680965,0.980227882,7.608634942,0.117292225,86.51697945,0.194090706,0.469168901,0,0.340705988,0.142426274,0,2351.485942,2189.413239,2591.643788,46.09459576,6.465563123,10.10432568,0,0,17.0791271,2.099605,86.69230652,13.15384579,0.038560245,158.5731748,188.8828647,32.59048257,1,0.632086711,3.494923563,2293.300049,4.5925,344.13,97.2312,3619.344196,1061
450098,-107.2113066,38.47141656,-107.333611,38.45367,0.000309697,0.000154848,0.000154848,0,0,0,0,0.167560322,0,0.671637623,1.552725648,0.610198838,0.009774352,0.502680965,0.980227882,7.608634942,0.117292225,86.51697945,0.194090706,0.469168901,0,0.340705988,0.142426274,0,2351.485942,2189.413239,2591.643788,46.09459576,6.465563123,10.10432568,0,0,17.0791271,2.099605,86.69230652,13.15384579,0.038560245,158.5731748,188.8828647,32.59048257,1,0.510796574,3.491691167,2293.300049,5.595,363.85,97.2312,3619.344196,1061
450098,-107.2113066,38.47141656,-107.333611,38.45367,0.000309697,0.000154848,0.000154848,0,0,0,0,0.167560322,0,0.671637623,1.552725648,0.610198838,0.009774352,0.502680965,0.980227882,7.608634942,0.117292225,86.51697945,0.194090706,0.469168901,0,0.340705988,0.142426274,0,2351.485942,2189.413239,2591.643788,46.09459576,6.465563123,10.10432568,0,0,17.0791271,2.099605,86.69230652,13.15384579,0.038560245,158.5731748,188.8828647,32.59048257,1,0.484321766,3.782131126,2293.300049,3.7475,321.89,97.2312,3619.344196,1061
450098,-107.2113066,38.47141656,-107.333611,38.45367,0.000309697,0.000154848,0.000154848,0,0,0,0,0.167560322,0,0.671637623,1.552725648,0.610198838,0.009774352,0.502680965,0.980227882,7.608634942,0.117292225,86.51697945,0.194090706,0.469168901,0,0.340705988,0.142426274,0,2351.485942,2189.413239,2591.643788,46.09459576,6.465563123,10.10432568,0,0,17.0791271,2.099605,86.69230652,13.15384579,0.038560245,158.5731748,188.8828647,32.59048257,1,0.302924782,3.678777789,2293.300049,4.571666667,246.97,97.2312,3619.344196,1061
450098,-107.2113066,38.47141656,-107.333611,38.45367,0.000309697,0.000154848,0.000154848,0,0,0,0,0.167560322,0,0.671637623,1.552725648,0.610198838,0.009774352,0.502680965,0.980227882,7.608634942,0.117292225,86.51697945,0.194090706,0.469168901,0,0.340705988,0.142426274,0,2351.485942,2189.413239,2591.643788,46.09459576,6.465563123,10.10432568,0,0,17.0791271,2.099605,86.69230652,13.15384579,0.038560245,158.5731748,188.8828647,32.59048257,1,0.449747408,3.498874167,2293.300049,4.904166667,300.88,97.2312,3619.344196,1061
450098,-107.2113066,38.47141656,-107.333611,38.45367,0.000309697,0.000154848,0.000154848,0,0,0,0,0.167560322,0,0.671637623,1.552725648,0.610198838,0.009774352,0.502680965,0.980227882,7.608634942,0.117292225,86.51697945,0.194090706,0.469168901,0,0.340705988,0.142426274,0,2351.485942,2189.413239,2591.643788,46.09459576,6.465563123,10.10432568,0,0,17.0791271,2.099605,86.69230652,13.15384579,0.038560245,158.5731748,188.8828647,32.59048257,1,0.305054629,3.654123287,2293.300049,4.42,264.51,97.2312,3619.344196,1061
450098,-107.2113066,38.47141656,-107.333611,38.45367,0.000309697,0.000154848,0.000154848,0,0,0,0,0.167560322,0,0.671637623,1.552725648,0.610198838,0.009774352,0.502680965,0.980227882,7.608634942,0.117292225,86.51697945,0.194090706,0.469168901,0,0.340705988,0.142426274,0,2351.485942,2189.413239,2591.643788,46.09459576,6.465563123,10.10432568,0,0,17.0791271,2.099605,86.69230652,13.15384579,0.038560245,158.5731748,188.8828647,32.59048257,1,0.675442834,3.176823449,2293.300049,5.9725,248.4,97.2312,3619.344196,1061
450098,-107.2113066,38.47141656,-107.333611,38.45367,0.000309697,0.000154848,0.000154848,0,0,0,0,0.167560322,0,0.671637623,1.552725648,0.610198838,0.009774352,0.502680965,0.980227882,7.608634942,0.117292225,86.51697945,0.194090706,0.469168901,0,0.340705988,0.142426274,0,2351.485942,2189.413239,2591.643788,46.09459576,6.465563123,10.10432568,0,0,17.0791271,2.099605,86.69230652,13.15384579,0.038560245,158.5731748,188.8828647,32.59048257,1,0.500556007,3.329916443,2293.300049,3.990833333,356.71,97.2312,3619.344196,1061
450098,-107.2113066,38.47141656,-107.333611,38.45367,0.000309697,0.000154848,0.000154848,0,0,0,0,0.167560322,0,0.671637623,1.552725648,0.610198838,0.009774352,0.502680965,0.980227882,7.608634942,0.117292225,86.51697945,0.194090706,0.469168901,0,0.340705988,0.142426274,0,2351.485942,2189.413239,2591.643788,46.09459576,6.465563123,10.10432568,0,0,17.0791271,2.099605,86.69230652,13.15384579,0.038560245,158.5731748,188.8828647,32.59048257,1,0.488833747,3.656730857,2293.300049,5.025,318.37,97.2312,3619.344196,1061
450098,-107.2113066,38.47141656,-107.333611,38.45367,0.000309697,0.000154848,0.000154848,0,0,0,0,0.167560322,0,0.671637623,1.552725648,0.610198838,0.009774352,0.502680965,0.980227882,7.608634942,0.117292225,86.51697945,0.194090706,0.469168901,0,0.340705988,0.142426274,0,2351.485942,2189.413239,2591.643788,46.09459576,6.465563123,10.10432568,0,0,17.0791271,2.099605,86.69230652,13.15384579,0.038560245,158.5731748,188.8828647,32.59048257,1,0.372982987,3.565709342,2293.300049,5.370833333,357.17,97.2312,3619.344196,1061
453515,-107.5536422,37.39082227,-107.572064,37.377799,0.000178346,0,0.000178346,0,0,0,0,0.360018948,0,0.900047371,0.79583136,0.577925154,0,0,1.591662719,38.56939839,2.42539081,8.062529607,40.3315964,3.098057793,0.227380388,2.235907153,0.72951208,0,2392.036118,2296.65918,2574.936768,55.13204095,6.333746706,10.61279793,0,0,39.4201491,0,163.7692261,4.538461685,0.243101209,58.58074474,61.34513533,8.242539081,1,0.46200744,0.496515384,2337.699951,5.598333333,647.89,16,2711.085951,1000
453515,-107.5536422,37.39082227,-107.572064,37.377799,0.000178346,0,0.000178346,0,0,0,0,0.360018948,0,0.900047371,0.79583136,0.577925154,0,0,1.591662719,38.56939839,2.42539081,8.062529607,40.3315964,3.098057793,0.227380388,2.235907153,0.72951208,0,2392.036118,2296.65918,2574.936768,55.13204095,6.333746706,10.61279793,0,0,39.4201491,0,163.7692261,4.538461685,0.243101209,58.58074474,61.34513533,8.242539081,1,0.709577494,-0.048921114,2337.699951,5.678333333,474.55,16,2711.085951,1000
453515,-107.5536422,37.39082227,-107.572064,37.377799,0.000178346,0,0.000178346,0,0,0,0,0.360018948,0,0.900047371,0.79583136,0.577925154,0,0,1.591662719,38.56939839,2.42539081,8.062529607,40.3315964,3.098057793,0.227380388,2.235907153,0.72951208,0,2392.036118,2296.65918,2574.936768,55.13204095,6.333746706,10.61279793,0,0,39.4201491,0,163.7692261,4.538461685,0.243101209,58.58074474,61.34513533,8.242539081,1,0.578143002,0.288677933,2337.699951,6.083333333,590.2,16,2711.085951,1000
453515,-107.5536422,37.39082227,-107.572064,37.377799,0.000178346,0,0.000178346,0,0,0,0,0.360018948,0,0.900047371,0.79583136,0.577925154,0,0,1.591662719,38.56939839,2.42539081,8.062529607,40.3315964,3.098057793,0.227380388,2.235907153,0.72951208,0,2392.036118,2296.65918,2574.936768,55.13204095,6.333746706,10.61279793,0,0,39.4201491,0,163.7692261,4.538461685,0.243101209,58.58074474,61.34513533,8.242539081,1,0.625512882,0.571185299,2337.699951,4.6775,811.59,16,2711.085951,1000
453515,-107.5536422,37.39082227,-107.572064,37.377799,0.000178346,0,0.000178346,0,0,0,0,0.360018948,0,0.900047371,0.79583136,0.577925154,0,0,1.591662719,38.56939839,2.42539081,8.062529607,40.3315964,3.098057793,0.227380388,2.235907153,0.72951208,0,2392.036118,2296.65918,2574.936768,55.13204095,6.333746706,10.61279793,0,0,39.4201491,0,163.7692261,4.538461685,0.243101209,58.58074474,61.34513533,8.242539081,1,0.544208625,0.417829656,2337.699951,6.444166667,439.13,16,2711.085951,1000
453515,-107.5536422,37.39082227,-107.572064,37.377799,0.000178346,0,0.000178346,0,0,0,0,0.360018948,0,0.900047371,0.79583136,0.577925154,0,0,1.591662719,38.56939839,2.42539081,8.062529607,40.3315964,3.098057793,0.227380388,2.235907153,0.72951208,0,2392.036118,2296.65918,2574.936768,55.13204095,6.333746706,10.61279793,0,0,39.4201491,0,163.7692261,4.538461685,0.243101209,58.58074474,61.34513533,8.242539081,1,0.669934325,0.591564199,2337.699951,4.958333333,827.81,16,2711.085951,1000
456953,-120.0966536,39.40590211,-120.141773,39.160972,0.000106529,0,0.000106529,0,0,0,0,0.09274526,0,1.020197857,1.999175598,0.278235779,0.020610058,0,0,34.05812036,0,62.40725474,0.061830173,0,0,0,0,0,1730.960488,1680.533325,1823.665405,20.85025343,2.746713851,10.82798517,0,0,53.820659,0,155.6923065,23.76922989,0.196946904,22.9373617,113.2606748,34.47032152,1,0.874937343,1.939004632,1709.599976,7.696666667,438.9,16,390.0265478,1116
456953,-120.0966536,39.40590211,-120.141773,39.160972,0.000106529,0,0.000106529,0,0,0,0,0.09274526,0,1.020197857,1.999175598,0.278235779,0.020610058,0,0,34.05812036,0,62.40725474,0.061830173,0,0,0,0,0,1730.960488,1680.533325,1823.665405,20.85025343,2.746713851,10.82798517,0,0,53.820659,0,155.6923065,23.76922989,0.196946904,22.9373617,113.2606748,34.47032152,1,0.939781907,2.148808055,1709.599976,7.048333333,467.08,16,390.0265478,1116
456953,-120.0966536,39.40590211,-120.141773,39.160972,0.000106529,0,0.000106529,0,0,0,0,0.09274526,0,1.020197857,1.999175598,0.278235779,0.020610058,0,0,34.05812036,0,62.40725474,0.061830173,0,0,0,0,0,1730.960488,1680.533325,1823.665405,20.85025343,2.746713851,10.82798517,0,0,53.820659,0,155.6923065,23.76922989,0.196946904,22.9373617,113.2606748,34.47032152,1,0.744238156,2.301385294,1709.599976,7.441666667,437.36,16,390.0265478,1116
456953,-120.0966536,39.40590211,-120.141773,39.160972,0.000106529,0,0.000106529,0,0,0,0,0.09274526,0,1.020197857,1.999175598,0.278235779,0.020610058,0,0,34.05812036,0,62.40725474,0.061830173,0,0,0,0,0,1730.960488,1680.533325,1823.665405,20.85025343,2.746713851,10.82798517,0,0,53.820659,0,155.6923065,23.76922989,0.196946904,22.9373617,113.2606748,34.47032152,1,0.944379023,2.208567375,1709.599976,7.060833333,509.52,16,390.0265478,1116
456953,-120.0966536,39.40590211,-120.141773,39.160972,0.000106529,0,0.000106529,0,0,0,0,0.09274526,0,1.020197857,1.999175598,0.278235779,0.020610058,0,0,34.05812036,0,62.40725474,0.061830173,0,0,0,0,0,1730.960488,1680.533325,1823.665405,20.85025343,2.746713851,10.82798517,0,0,53.820659,0,155.6923065,23.76922989,0.196946904,22.9373617,113.2606748,34.47032152,1,0.933097461,2.536015093,1709.599976,6.996666667,716.49,16,390.0265478,1116
456953,-120.0966536,39.40590211,-120.141773,39.160972,0.000106529,0,0.000106529,0,0,0,0,0.09274526,0,1.020197857,1.999175598,0.278235779,0.020610058,0,0,34.05812036,0,62.40725474,0.061830173,0,0,0,0,0,1730.960488,1680.533325,1823.665405,20.85025343,2.746713851,10.82798517,0,0,53.820659,0,155.6923065,23.76922989,0.196946904,22.9373617,113.2606748,34.47032152,1,0.90631333,2.921188157,1709.599976,7.075,623.39,16,390.0265478,1116
456953,-120.0966536,39.40590211,-120.141773,39.160972,0.000106529,0,0.000106529,0,0,0,0,0.09274526,0,1.020197857,1.999175598,0.278235779,0.020610058,0,0,34.05812036,0,62.40725474,0.061830173,0,0,0,0,0,1730.960488,1680.533325,1823.665405,20.85025343,2.746713851,10.82798517,0,0,53.820659,0,155.6923065,23.76922989,0.196946904,22.9373617,113.2606748,34.47032152,1,0.839174582,2.230392271,1709.599976,7.3975,366.36,16,390.0265478,1116
456953,-120.0966536,39.40590211,-120.141773,39.160972,0.000106529,0,0.000106529,0,0,0,0,0.09274526,0,1.020197857,1.999175598,0.278235779,0.020610058,0,0,34.05812036,0,62.40725474,0.061830173,0,0,0,0,0,1730.960488,1680.533325,1823.665405,20.85025343,2.746713851,10.82798517,0,0,53.820659,0,155.6923065,23.76922989,0.196946904,22.9373617,113.2606748,34.47032152,1,1.090288738,2.284694245,1709.599976,6.924166667,443.54,16,390.0265478,1116
456953,-120.0966536,39.40590211,-120.141773,39.160972,0.000106529,0,0.000106529,0,0,0,0,0.09274526,0,1.020197857,1.999175598,0.278235779,0.020610058,0,0,34.05812036,0,62.40725474,0.061830173,0,0,0,0,0,1730.960488,1680.533325,1823.665405,20.85025343,2.746713851,10.82798517,0,0,53.820659,0,155.6923065,23.76922989,0.196946904,22.9373617,113.2606748,34.47032152,1,0.745724522,2.39230831,1709.599976,6.880833333,508.91,16,390.0265478,1116
456953,-120.0966536,39.40590211,-120.141773,39.160972,0.000106529,0,0.000106529,0,0,0,0,0.09274526,0,1.020197857,1.999175598,0.278235779,0.020610058,0,0,34.05812036,0,62.40725474,0.061830173,0,0,0,0,0,1730.960488,1680.533325,1823.665405,20.85025343,2.746713851,10.82798517,0,0,53.820659,0,155.6923065,23.76922989,0.196946904,22.9373617,113.2606748,34.47032152,1,0.735166355,2.514700687,1709.599976,6.59,824.14,16,390.0265478,1116
456953,-120.0966536,39.40590211,-120.141773,39.160972,0.000106529,0,0.000106529,0,0,0,0,0.09274526,0,1.020197857,1.999175598,0.278235779,0.020610058,0,0,34.05812036,0,62.40725474,0.061830173,0,0,0,0,0,1730.960488,1680.533325,1823.665405,20.85025343,2.746713851,10.82798517,0,0,53.820659,0,155.6923065,23.76922989,0.196946904,22.9373617,113.2606748,34.47032152,1,0.985851614,2.700162237,1709.599976,5.996666667,553.42,16,390.0265478,1116
456953,-120.0966536,39.40590211,-120.141773,39.160972,0.000106529,0,0.000106529,0,0,0,0,0.09274526,0,1.020197857,1.999175598,0.278235779,0.020610058,0,0,34.05812036,0,62.40725474,0.061830173,0,0,0,0,0,1730.960488,1680.533325,1823.665405,20.85025343,2.746713851,10.82798517,0,0,53.820659,0,155.6923065,23.76922989,0.196946904,22.9373617,113.2606748,34.47032152,1,0.845226167,2.33985646,1709.599976,7.511666667,648.71,16,390.0265478,1116
456953,-120.0966536,39.40590211,-120.141773,39.160972,0.000106529,0,0.000106529,0,0,0,0,0.09274526,0,1.020197857,1.999175598,0.278235779,0.020610058,0,0,34.05812036,0,62.40725474,0.061830173,0,0,0,0,0,1730.960488,1680.533325,1823.665405,20.85025343,2.746713851,10.82798517,0,0,53.820659,0,155.6923065,23.76922989,0.196946904,22.9373617,113.2606748,34.47032152,1,0.463831702,2.356883398,1709.599976,6.800833333,177.78,16,390.0265478,1116
456953,-120.0966536,39.40590211,-120.141773,39.160972,0.000106529,0,0.000106529,0,0,0,0,0.09274526,0,1.020197857,1.999175598,0.278235779,0.020610058,0,0,34.05812036,0,62.40725474,0.061830173,0,0,0,0,0,1730.960488,1680.533325,1823.665405,20.85025343,2.746713851,10.82798517,0,0,53.820659,0,155.6923065,23.76922989,0.196946904,22.9373617,113.2606748,34.47032152,1,0.694054734,2.093042641,1709.599976,8.44,476.85,16,390.0265478,1116
456953,-120.0966536,39.40590211,-120.141773,39.160972,0.000106529,0,0.000106529,0,0,0,0,0.09274526,0,1.020197857,1.999175598,0.278235779,0.020610058,0,0,34.05812036,0,62.40725474,0.061830173,0,0,0,0,0,1730.960488,1680.533325,1823.665405,20.85025343,2.746713851,10.82798517,0,0,53.820659,0,155.6923065,23.76922989,0.196946904,22.9373617,113.2606748,34.47032152,1,0.72687096,2.085926503,1709.599976,8.053333333,530.61,16,390.0265478,1116
457191,-120.135333,39.4781855,-120.106838,39.473759,0.000166696,0,0.000166696,0,0,0,0,0.09312007,0,1.725460123,0.18624014,0,0,0,0,48.82778265,0,48.1704645,0.394390885,0,0,0.054776512,0.257449606,9.586753999,1836.166458,1742.474731,1930.374512,25.21225303,3.198916837,10.72187739,0,0,23.2466453,0,171.3076935,17.38461494,0.285491407,21.46176598,25.94628155,2.607361963,1,0.885856331,-0.203702027,1814.5,6.874166667,591.36,16,2711.085951,1180
457191,-120.135333,39.4781855,-120.106838,39.473759,0.000166696,0,0.000166696,0,0,0,0,0.09312007,0,1.725460123,0.18624014,0,0,0,0,48.82778265,0,48.1704645,0.394390885,0,0,0.054776512,0.257449606,9.586753999,1836.166458,1742.474731,1930.374512,25.21225303,3.198916837,10.72187739,0,0,23.2466453,0,171.3076935,17.38461494,0.285491407,21.46176598,25.94628155,2.607361963,1,0.99806815,-0.355567441,1814.5,6.450833333,615.99,16,2711.085951,1180
457191,-120.135333,39.4781855,-120.106838,39.473759,0.000166696,0,0.000166696,0,0,0,0,0.09312007,0,1.725460123,0.18624014,0,0,0,0,48.82778265,0,48.1704645,0.394390885,0,0,0.054776512,0.257449606,9.586753999,1836.166458,1742.474731,1930.374512,25.21225303,3.198916837,10.72187739,0,0,23.2466453,0,171.3076935,17.38461494,0.285491407,21.46176598,25.94628155,2.607361963,1,0.760905843,-0.346517357,1814.5,6.836666667,609.23,16,2711.085951,1180
457191,-120.135333,39.4781855,-120.106838,39.473759,0.000166696,0,0.000166696,0,0,0,0,0.09312007,0,1.725460123,0.18624014,0,0,0,0,48.82778265,0,48.1704645,0.394390885,0,0,0.054776512,0.257449606,9.586753999,1836.166458,1742.474731,1930.374512,25.21225303,3.198916837,10.72187739,0,0,23.2466453,0,171.3076935,17.38461494,0.285491407,21.46176598,25.94628155,2.607361963,1,0.904338567,-0.046839037,1814.5,6.476666667,605.73,16,2711.085951,1180
457191,-120.135333,39.4781855,-120.106838,39.473759,0.000166696,0,0.000166696,0,0,0,0,0.09312007,0,1.725460123,0.18624014,0,0,0,0,48.82778265,0,48.1704645,0.394390885,0,0,0.054776512,0.257449606,9.586753999,1836.166458,1742.474731,1930.374512,25.21225303,3.198916837,10.72187739,0,0,23.2466453,0,171.3076935,17.38461494,0.285491407,21.46176598,25.94628155,2.607361963,1,0.910094041,-0.287048483,1814.5,6.480833333,926.19,16,2711.085951,1180
457191,-120.135333,39.4781855,-120.106838,39.473759,0.000166696,0,0.000166696,0,0,0,0,0.09312007,0,1.725460123,0.18624014,0,0,0,0,48.82778265,0,48.1704645,0.394390885,0,0,0.054776512,0.257449606,9.586753999,1836.166458,1742.474731,1930.374512,25.21225303,3.198916837,10.72187739,0,0,23.2466453,0,171.3076935,17.38461494,0.285491407,21.46176598,25.94628155,2.607361963,1,0.90723981,-0.254872316,1814.5,6.446666667,834.23,16,2711.085951,1180
457191,-120.135333,39.4781855,-120.106838,39.473759,0.000166696,0,0.000166696,0,0,0,0,0.09312007,0,1.725460123,0.18624014,0,0,0,0,48.82778265,0,48.1704645,0.394390885,0,0,0.054776512,0.257449606,9.586753999,1836.166458,1742.474731,1930.374512,25.21225303,3.198916837,10.72187739,0,0,23.2466453,0,171.3076935,17.38461494,0.285491407,21.46176598,25.94628155,2.607361963,1,0.828053967,0.459106379,1814.5,6.750833333,477.33,16,2711.085951,1180
457191,-120.135333,39.4781855,-120.106838,39.473759,0.000166696,0,0.000166696,0,0,0,0,0.09312007,0,1.725460123,0.18624014,0,0,0,0,48.82778265,0,48.1704645,0.394390885,0,0,0.054776512,0.257449606,9.586753999,1836.166458,1742.474731,1930.374512,25.21225303,3.198916837,10.72187739,0,0,23.2466453,0,171.3076935,17.38461494,0.285491407,21.46176598,25.94628155,2.607361963,1,1.077001843,0.477261846,1814.5,6.550833333,585.96,16,2711.085951,1180
457191,-120.135333,39.4781855,-120.106838,39.473759,0.000166696,0,0.000166696,0,0,0,0,0.09312007,0,1.725460123,0.18624014,0,0,0,0,48.82778265,0,48.1704645,0.394390885,0,0,0.054776512,0.257449606,9.586753999,1836.166458,1742.474731,1930.374512,25.21225303,3.198916837,10.72187739,0,0,23.2466453,0,171.3076935,17.38461494,0.285491407,21.46176598,25.94628155,2.607361963,1,0.772709166,0.452427663,1814.5,6.555833333,652.71,16,2711.085951,1180
457191,-120.135333,39.4781855,-120.106838,39.473759,0.000166696,0,0.000166696,0,0,0,0,0.09312007,0,1.725460123,0.18624014,0,0,0,0,48.82778265,0,48.1704645,0.394390885,0,0,0.054776512,0.257449606,9.586753999,1836.166458,1742.474731,1930.374512,25.21225303,3.198916837,10.72187739,0,0,23.2466453,0,171.3076935,17.38461494,0.285491407,21.46176598,25.94628155,2.607361963,1,0.716559701,0.457023848,1814.5,6.113333333,1023.69,16,2711.085951,1180
457191,-120.135333,39.4781855,-120.106838,39.473759,0.000166696,0,0.000166696,0,0,0,0,0.09312007,0,1.725460123,0.18624014,0,0,0,0,48.82778265,0,48.1704645,0.394390885,0,0,0.054776512,0.257449606,9.586753999,1836.166458,1742.474731,1930.374512,25.21225303,3.198916837,10.72187739,0,0,23.2466453,0,171.3076935,17.38461494,0.285491407,21.46176598,25.94628155,2.607361963,1,0.859217682,0.803231599,1814.5,7.15,840.92,16,2711.085951,1180
457191,-120.135333,39.4781855,-120.106838,39.473759,0.000166696,0,0.000166696,0,0,0,0,0.09312007,0,1.725460123,0.18624014,0,0,0,0,48.82778265,0,48.1704645,0.394390885,0,0,0.054776512,0.257449606,9.586753999,1836.166458,1742.474731,1930.374512,25.21225303,3.198916837,10.72187739,0,0,23.2466453,0,171.3076935,17.38461494,0.285491407,21.46176598,25.94628155,2.607361963,1,0.472579743,1.001612696,1814.5,6.599166667,214.44,16,2711.085951,1180
457191,-120.135333,39.4781855,-120.106838,39.473759,0.000166696,0,0.000166696,0,0,0,0,0.09312007,0,1.725460123,0.18624014,0,0,0,0,48.82778265,0,48.1704645,0.394390885,0,0,0.054776512,0.257449606,9.586753999,1836.166458,1742.474731,1930.374512,25.21225303,3.198916837,10.72187739,0,0,23.2466453,0,171.3076935,17.38461494,0.285491407,21.46176598,25.94628155,2.607361963,1,0.670683709,1.22549325,1814.5,8.0625,615.71,16,2711.085951,1180
461718,-119.2891239,47.10849659,-119.33013,47.085252,0.002304105,4.90235e-05,9.8047e-05,9.8047e-05,0.002058987,0,0,1.723557389,0,10.52022392,15.32261459,11.36201019,1.313186582,0.023149122,0,0,0,41.19281115,6.109263858,1.721452923,6.612231155,0.719727261,3.367145082,0,332.0877006,318.1580991,365.1496913,10.53290636,0.919654289,14.65338939,0,0,57.0917857,0,40.07692337,4.333333492,0.018390382,36.10692238,2471.741627,419.9671703,1,0.657163575,3.002075418,319.8999939,10.35666667,174.68,8.2,2711.085951,1315
461718,-119.2891239,47.10849659,-119.33013,47.085252,0.002304105,4.90235e-05,9.8047e-05,9.8047e-05,0.002058987,0,0,1.723557389,0,10.52022392,15.32261459,11.36201019,1.313186582,0.023149122,0,0,0,41.19281115,6.109263858,1.721452923,6.612231155,0.719727261,3.367145082,0,332.0877006,318.1580991,365.1496913,10.53290636,0.919654289,14.65338939,0,0,57.0917857,0,40.07692337,4.333333492,0.018390382,36.10692238,2471.741627,419.9671703,1,0.749430858,2.9254206,319.8999939,10.3325,136.17,8.2,2711.085951,1315
461718,-119.2891239,47.10849659,-119.33013,47.085252,0.002304105,4.90235e-05,9.8047e-05,9.8047e-05,0.002058987,0,0,1.723557389,0,10.52022392,15.32261459,11.36201019,1.313186582,0.023149122,0,0,0,41.19281115,6.109263858,1.721452923,6.612231155,0.719727261,3.367145082,0,332.0877006,318.1580991,365.1496913,10.53290636,0.919654289,14.65338939,0,0,57.0917857,0,40.07692337,4.333333492,0.018390382,36.10692238,2471.741627,419.9671703,1,0.9168257,3.024836976,319.8999939,11.07416667,167.68,8.2,2711.085951,1315
461718,-119.2891239,47.10849659,-119.33013,47.085252,0.002304105,4.90235e-05,9.8047e-05,9.8047e-05,0.002058987,0,0,1.723557389,0,10.52022392,15.32261459,11.36201019,1.313186582,0.023149122,0,0,0,41.19281115,6.109263858,1.721452923,6.612231155,0.719727261,3.367145082,0,332.0877006,318.1580991,365.1496913,10.53290636,0.919654289,14.65338939,0,0,57.0917857,0,40.07692337,4.333333492,0.018390382,36.10692238,2471.741627,419.9671703,2,0.465545171,3.020647494,319.8999939,10.86083333,160.5,8.2,2711.085951,1315
461718,-119.2891239,47.10849659,-119.33013,47.085252,0.002304105,4.90235e-05,9.8047e-05,9.8047e-05,0.002058987,0,0,1.723557389,0,10.52022392,15.32261459,11.36201019,1.313186582,0.023149122,0,0,0,41.19281115,6.109263858,1.721452923,6.612231155,0.719727261,3.367145082,0,332.0877006,318.1580991,365.1496913,10.53290636,0.919654289,14.65338939,0,0,57.0917857,0,40.07692337,4.333333492,0.018390382,36.10692238,2471.741627,419.9671703,2,0.744236114,3.02151194,319.8999939,10.1875,207.47,8.2,2711.085951,1315
461718,-119.2891239,47.10849659,-119.33013,47.085252,0.002304105,4.90235e-05,9.8047e-05,9.8047e-05,0.002058987,0,0,1.723557389,0,10.52022392,15.32261459,11.36201019,1.313186582,0.023149122,0,0,0,41.19281115,6.109263858,1.721452923,6.612231155,0.719727261,3.367145082,0,332.0877006,318.1580991,365.1496913,10.53290636,0.919654289,14.65338939,0,0,57.0917857,0,40.07692337,4.333333492,0.018390382,36.10692238,2471.741627,419.9671703,1,0.652716593,3.056084096,319.8999939,10.51833333,245.16,8.2,2711.085951,1315
461718,-119.2891239,47.10849659,-119.33013,47.085252,0.002304105,4.90235e-05,9.8047e-05,9.8047e-05,0.002058987,0,0,1.723557389,0,10.52022392,15.32261459,11.36201019,1.313186582,0.023149122,0,0,0,41.19281115,6.109263858,1.721452923,6.612231155,0.719727261,3.367145082,0,332.0877006,318.1580991,365.1496913,10.53290636,0.919654289,14.65338939,0,0,57.0917857,0,40.07692337,4.333333492,0.018390382,36.10692238,2471.741627,419.9671703,1,0.512943839,3.239726046,319.8999939,10.0675,141.38,8.2,2711.085951,1315
