"water_year","flux_kgy","flow_m3y","tp_mgl","RSQ","p.value","RMSE"
2008,87.287946715693,1898323.59327465,0.0874916666666667,74.7804570965258,0,0.286893060096056
2009,87.0942187547077,1878749.82712913,0.096675,74.7804570965258,0,0.286893060096056
2010,72.8911361010244,1707293.81290193,0.0925,74.7804570965258,0,0.286893060096056
2011,80.1691655440743,1801168.91658197,0.0797333333333333,74.7804570965258,0,0.286893060096056
2012,65.6870834446778,1663623.21275796,0.107158333333333,74.7804570965258,0,0.286893060096056
