"water_year","flux_TN_kgy","flux_TP_kgy","flux_TN_kgy_se","flux_TP_kgy_se","flow_m3y","tp_mgl","tn_mgl","RSQ_TN","p.value_TN","RMSE_TN","RSQ_TP","p.value_TP","RMSE_TP"
2001,35551.539742123,1380.00465514829,4048.84606345534,302.995383175138,23412260.0249111,0.075,1.4075,90.7048571354865,0,0.245609987818388,69.0986290915539,1.08357767203415e-13,0.451249218602309
2002,31277.1854339411,1089.08170426014,2735.45821965387,184.552136947214,23034508.760689,0.06675,1.3625,90.7048571354865,0,0.245609987818388,69.0986290915539,1.08357767203415e-13,0.451249218602309
2003,32156.43694555,1107.90937390076,2536.49930233383,167.955789017171,24010203.0882262,0.034,1.26666666666667,90.7048571354865,0,0.245609987818388,69.0986290915539,1.08357767203415e-13,0.451249218602309
2004,29528.1561157627,965.723672996862,2269.60275814315,140.842541787613,23067216.6681864,0.0235,1.1975,90.7048571354865,0,0.245609987818388,69.0986290915539,1.08357767203415e-13,0.451249218602309
2005,32231.4592115904,1033.85032220561,2376.17391710753,144.287698259417,25571069.3547312,0.03175,1.3275,90.7048571354865,0,0.245609987818388,69.0986290915539,1.08357767203415e-13,0.451249218602309
2006,39203.0230429399,1306.71735453738,2947.06036791092,186.146422049333,30447388.0059372,0.04025,1.4325,90.7048571354865,0,0.245609987818388,69.0986290915539,1.08357767203415e-13,0.451249218602309
2007,55430.6805037529,2257.94252662962,5437.65787873098,455.766141499846,38902019.1184506,0.06525,1.495,90.7048571354865,0,0.245609987818388,69.0986290915539,1.08357767203415e-13,0.451249218602309
2008,38823.0616555401,1273.72597500357,2965.12353865901,184.767874652094,30532624.090935,0.057,1.186,90.7048571354865,0,0.245609987818388,69.0986290915539,1.08357767203415e-13,0.451249218602309
2009,37820.6293909711,1231.76065772516,2804.72877066427,173.324937656307,29795228.8285342,0.0438,1.042,90.7048571354865,0,0.245609987818388,69.0986290915539,1.08357767203415e-13,0.451249218602309
2010,32918.9389396596,1041.57274061948,2648.48349559082,158.370426976418,25082292.4922553,0.0664,1.284,90.7048571354865,0,0.245609987818388,69.0986290915539,1.08357767203415e-13,0.451249218602309
2011,41714.36567352,1391.48181336998,3060.17153658874,193.979234918663,29981339.8302789,0.0362,1.208,90.7048571354865,0,0.245609987818388,69.0986290915539,1.08357767203415e-13,0.451249218602309
2012,34013.0915252541,1130.25537315158,2785.63959752055,172.577732670076,24283038.7089645,0.0492,1.284,90.7048571354865,0,0.245609987818388,69.0986290915539,1.08357767203415e-13,0.451249218602309
2013,52100.3426194717,1957.96633797141,4777.7242816043,337.802508193696,33877927.3042976,0.0386,1.334,90.7048571354865,0,0.245609987818388,69.0986290915539,1.08357767203415e-13,0.451249218602309
2014,52094.9252569779,1988.70817597048,5440.14120123514,390.88024786227,31979458.0782719,0.067,1.73,90.7048571354865,0,0.245609987818388,69.0986290915539,1.08357767203415e-13,0.451249218602309
2015,63783.4249907802,2658.49764078641,8408.27839237788,664.012976901527,35517842.426677,NA,NA,90.7048571354865,0,0.245609987818388,69.0986290915539,1.08357767203415e-13,0.451249218602309
