"water_year","flux_TN_kgy","flux_TP_kgy","flux_TN_kgy_se","flux_TP_kgy_se","flow_m3y","tp_mgl","tn_mgl","RSQ_TN","p.value_TN","RMSE_TN","RSQ_TP","p.value_TP","RMSE_TP"
2001,6635.29604303015,597.075189746439,426.295186597743,31.001144849645,66912128.5659812,0.00957894736842105,0.113618421052632,81.2453613494467,0,0.586772142567653,87.5356472889968,0,0.450113796442507
2002,12622.3884299888,1057.79553453823,777.461231568824,53.1064728893427,105319939.424245,0.0100136363636364,0.109469512195122,81.2453613494467,0,0.586772142567653,87.5356472889968,0,0.450113796442507
2003,8136.66724215635,776.24355784544,512.62218575455,40.8819737442661,74744473.1885018,0.0109375,0.101867469879518,81.2453613494467,0,0.586772142567653,87.5356472889968,0,0.450113796442507
2004,10855.685930254,934.363435008532,715.744719598599,51.9302160004721,88283378.0633463,0.0110298507462687,0.0978977272727273,81.2453613494467,0,0.586772142567653,87.5356472889968,0,0.450113796442507
2005,7668.58015461308,657.519696972477,433.875253255117,30.4043033836797,67861179.6858281,0.00960606060606061,0.102602739726027,81.2453613494467,0,0.586772142567653,87.5356472889968,0,0.450113796442507
2006,13090.1637530985,1076.67000071461,826.444339893805,55.277179412999,96172291.3227191,0.0114230769230769,0.149,81.2453613494467,0,0.586772142567653,87.5356472889968,0,0.450113796442507
2007,17508.5901693475,1470.65079917201,1628.96438911645,113.727555201922,106246384.186052,0.01345,0.288717948717949,81.2453613494467,0,0.586772142567653,87.5356472889968,0,0.450113796442507
2008,17453.0588719337,1495.64027668305,1278.14033646111,87.9158608032051,127801486.014639,NA,NA,81.2453613494467,0,0.586772142567653,87.5356472889968,0,0.450113796442507
2009,17604.7248157466,1534.3762677278,1704.74711131914,119.443232184916,111148807.798328,NA,NA,81.2453613494467,0,0.586772142567653,87.5356472889968,0,0.450113796442507
2010,13004.8293265591,1105.12196781671,1091.16427737708,74.7632746861586,99722663.891297,0.0055,0.085,81.2453613494467,0,0.586772142567653,87.5356472889968,0,0.450113796442507
2011,23853.4523119616,2110.82717672796,2655.54021285683,196.337093735275,145910584.984185,0.0101428571428571,0.0742857142857143,81.2453613494467,0,0.586772142567653,87.5356472889968,0,0.450113796442507
2012,19572.0987176554,1734.85317440277,2144.90097749448,153.077317195779,127813929.458295,0.0123333333333333,0.206666666666667,81.2453613494467,0,0.586772142567653,87.5356472889968,0,0.450113796442507
2013,18133.7922483475,1452.09862307841,1985.06643674582,126.863340558063,118464313.336866,0.0110909090909091,0.115454545454545,81.2453613494467,0,0.586772142567653,87.5356472889968,0,0.450113796442507
2014,18506.1130874495,1590.40603696848,2308.93168960708,158.617157452384,116911863.290237,NA,NA,81.2453613494467,0,0.586772142567653,87.5356472889968,0,0.450113796442507
2015,10566.4267022119,830.033599011491,1356.58982801977,85.6917977887868,70445424.0372517,NA,NA,81.2453613494467,0,0.586772142567653,87.5356472889968,0,0.450113796442507
